,name,city,covid_site,date,Latitude,Longitude,postal,fsa,type
451,Sultan Pharmacy,Toronto,No,,-79.47506822,43.7676542,M3J3J4,M3J,Other/Independent
452,Shoppers Drug Mart #764,London,No,,-81.27838013,43.02559899,N6G3Y3,N6G,Shoppers Drug Mart
453,Bestkare Pharmacy,Mississauga,No,,-79.65249106,43.57749906,L5C3G1,L5C,Other/Independent
454,Castlemore Pharmacy,Brampton,No,,-79.73099791,43.76777159,L6R3J6,L6R,Other/Independent
455,Shoppers Drug Mart #1087,Kitchener,No,,-80.49360232,43.4517557,N2G1B6,N2G,Shoppers Drug Mart
456,Kingsbridge Pharmacy,Mississauga,No,,-79.64881446,43.60254486,L5R3K7,L5R,Other/Independent
457,Rowan Drugs,Pembroke,No,,-77.11564344,45.82567826,K8A5M7,K8A,Other/Independent
458,Pendale Pharmacy,Brampton,No,,-79.80564112,43.68766887,L6X0T9,L6X,Other/Independent
459,Shoppers Drug Mart #1098,Mississauga,No,,-79.68441867,43.52685335,L5L2W1,L5L,Shoppers Drug Mart
460,The Village of Erin Meadows,Mississauga,No,,-79.72146698,43.55311895,L5M7M4,L5M,Other/Independent
461,Jarvis St. Apothecary,Toronto,No,,-79.37472598,43.65826209,M5B2P2,M5B,Other/Independent
462,Little Avenue Pharmacy Pharmac,Barrie,No,,-79.68309834,44.36266179,L4N4K8,L4N,Other/Independent
463,St. Laurent Ida Pharmacy,Ottawa,No,,-75.63834952,45.43022276,K1J8W3,K1J,Other/Independent
464,"Wong, Albert G Md",Mississauga,No,,-79.70221148,43.56232825,L5M4N4,L5M,Other/Independent
465,Health Solutions Plus Remedy's,Brampton,No,,-79.78509502,43.75932549,L6R3X9,L6R,Other/Independent
466,1st Place Pharmacy,St. Catharines,No,,-79.27371561,43.1548081,L2S0E6,L2S,Other/Independent
467,Allencourt Pharmacy,Richmond Hill,No,,-79.41778822,43.87634862,L4C1J9,L4C,Other/Independent
468,Drug Store Pharmacy #4162,Fort Erie,No,,-78.94358528,42.90739327,L2A6A8,L2A,Other/Independent
469,Grandview Lodge (Dunnville),Dunnville,No,,-79.634012,42.90833804,N1A1V9,N1A,Other/Independent
470,Wal-Mart Pharmacy,Brampton,No,,-79.69543899,43.74242859,L6T5P9,L6T,Other/Independent
471,Shoppers Drug Mart #1266,Vaughan,No,,-79.55907076,43.84474071,L4H0A2,L4H,Shoppers Drug Mart
472,Loblaw Pharmacy #550,Welland,No,,-79.25163439,43.01714628,L3C1M4,L3C,Loblaw
473,Extendicare/west End Villa,Ottawa,No,,-75.77592106,45.35437454,K2C3S1,K2C,Other/Independent
474,Wal-Mart Pharmacy,Ajax,No,,-79.01259318,43.86510594,L1Z1G1,L1Z,Other/Independent
475,Arbour Heights Kngstn Ltc Res,Kingston,No,,-76.55890662,44.23929821,K7M0C3,K7M,Other/Independent
476,Shoppers Drug Mart #1050,Hamilton,No,,-79.75746776,43.21708479,L8G1J7,L8G,Shoppers Drug Mart
477,Villa St Gabriel Villa,Greater Sudbury,No,,-81.18343525,46.57570858,P0M1L0,P0M,Other/Independent
478,Wal-Mart Pharmacy,Markham,No,,-79.21568365,43.87147913,L6B0S1,L6B,Other/Independent
479,Total Health Pharmacy #135,Hamilton,No,,-79.93422312,43.25664399,L8S1G5,L8S,Other/Independent
480,The Drugstore Pharmacy #1079,Toronto,No,,-79.37004228,43.64458618,M5E1Z2,M5E,Other/Independent
481,West Park Health Centre,St. Catharines,No,,-79.2512676,43.1406574,L2S1S9,L2S,Other/Independent
482,Alliance Pharmacy Group Inc,Aurora,No,,-79.44920454,43.98921664,L4G6W1,L4G,Other/Independent
483,Guardian Corporate Pharmacy,Toronto,No,,-79.25101765,43.78022001,M1H3G4,M1H,Guardian
484,Loblaw Pharmacy 4061,Peterborough,No,,-78.3193207,44.30036255,K9J3G8,K9J,Loblaw
485,Bramalea Medical Pharmacy,Brampton,No,,-79.74936351,43.74874819,L6R0C4,L6R,Other/Independent
486,Shoppers Drug Mart #1172,Woodstock,No,,-80.73261527,43.13484193,N4S1H2,N4S,Shoppers Drug Mart
487,Wal-Mart Pharmacy,Georgina,No,,-79.44823746,44.21886898,L4P3E9,L4P,Other/Independent
488,Morelli's Pharmacy,Toronto,No,,-79.38085068,43.64209508,M5J0A3,M5J,Other/Independent
489,Rexall Guardian Markhamack Phy,Markham,No,,-79.26682997,43.90668964,L6E0B7,L6E,Guardian
490,Komoka Pharmacy,Komoka,No,,-81.43111747,42.94574096,N0L1R0,N0L,Other/Independent
491,Shoppers Drug Mart #1308,Markham,No,,-79.26669787,43.90044543,L6E0H8,L6E,Shoppers Drug Mart
492,"Benders, Dr J",St-Eugène,No,,-74.46514104,45.49854302,K0B1P0,K0B,Other/Independent
493,Royal Oak Pharmacy,Oakville,No,,-79.76018369,43.44943433,L6M0G8,L6M,Other/Independent
494,Shoppers Drug Mart #1174,Ingersoll,No,,-80.88724571,43.04278761,N5C4B1,N5C,Shoppers Drug Mart
495,Meadowvale Prof Centre Phcy,Mississauga,No,,-79.7583439,43.58409126,L5N2Y1,L5N,Other/Independent
496,Heartwood,Cornwall,No,,-74.73229649,45.03335223,K6H2Y6,K6H,Other/Independent
497,Rapids Pharmachoice,Sarnia,No,,-82.36095456,42.98085332,N7S3A7,N7S,Other/Independent
498,Greenhills Pharmacy Ltd,London,No,,-81.29260882,42.91182826,N6P1A7,N6P,Other/Independent
499,Shoppers Drug Mart #1013,Markham,No,,-79.23929096,43.87877893,L3P1A8,L3P,Shoppers Drug Mart
500,Kanata Allergy Services Ltd,Ottawa,No,,-75.89471719,45.30424053,K2L3C8,K2L,Other/Independent
501,Shoppers Drug Mart #925,Toronto,No,,-79.58437276,43.74169359,M9V1B4,M9V,Shoppers Drug Mart
502,Shoppers Drug Mart #991,Orillia,No,,-79.41621908,44.61164935,L3V1W7,L3V,Shoppers Drug Mart
503,Shoppers Drug Mart #1152,Brantford,No,,-80.25758052,43.13918125,N3T1M2,N3T,Shoppers Drug Mart
504,Shoppers Drug Mart #650,Barrie,No,,-79.71290606,44.4137436,L4M5A2,L4M,Shoppers Drug Mart
505,Langstaff Pharmacy,Vaughan,No,,-79.55024595,43.807158,L4L1A6,L4L,Other/Independent
506,Etobicoke Centre Pharmacy,Toronto,No,,-79.60449856,43.74081539,M9V4C2,M9V,Other/Independent
507,Caressant Care(courtland),Courtland,No,,-80.63239411,42.83109288,N0J1E0,N0J,Other/Independent
508,Janzen's Pharmacy,Thunder Bay,No,,-89.28006597,48.36523895,P7E3V8,P7E,Other/Independent
509,Pharmasave Burford Pharmacy,Burford,No,,-80.42832727,43.10355254,N0E1A0,N0E,Pharmasave
510,Greylawn Pharmacy,Toronto,No,,-79.31198607,43.74919821,M1R1V1,M1R,Other/Independent
511,Drugstore Pharmacy #528,Waterloo,No,,-80.52506003,43.4968549,N2L6L2,N2L,Other/Independent
512,Royal Crest Pharmacy,Toronto,No,,-79.32607488,43.79590941,M1W2H1,M1W,Other/Independent
513,Loblaw Pharmacy    #2811,Halton Hills,No,,-79.90639455,43.65148126,L7G4A1,L7G,Loblaw
514,Barriefield Pharmasave,Kingston,No,,-76.46091269,44.25291932,K7L0C3,K7L,Pharmasave
515,Castle Pharmacy (Ida),Newcastle,No,,-78.59008855,43.91706607,L1B1L2,L1B,Other/Independent
516,Roseville Medical Pharmacy Ltd,Windsor,No,,-82.94418998,42.31008458,N8T3J8,N8T,Other/Independent
517,Shoppers Drug Mart #500,Toronto,No,,-79.32218977,43.68390099,M4C1H6,M4C,Shoppers Drug Mart
518,Wal-Mart Pharmacy,Richmond Hill,No,,-79.41588031,43.84206672,L4B4V5,L4B,Other/Independent
519,Loblaw Pharmacy 1082,Ottawa,No,,-75.73535165,45.36192994,K2E5P2,K2E,Loblaw
520,"Pharmasave #950, Inverhouse Ph",Mississauga,No,,-79.62639505,43.51369555,L5J1J7,L5J,Pharmasave
521,Wal-Mart Pharmacy,Kitchener,No,,-80.55820494,43.43301249,N2N0B1,N2N,Other/Independent
522,Shoppers Drug Mart #1487,Hamilton,No,,-79.80583817,43.12090147,L0R1C0,L0R,Shoppers Drug Mart
523,Nithview Home,New Hamburg,No,,-80.70149408,43.38049778,N0B2G0,N0B,Other/Independent
524,Loblaw Pharmacy 515,Kitchener,No,,-80.4415182,43.4321789,N2A2Y7,N2A,Loblaw
525,Procare Pharmacy Ltd,Barrie,No,,-79.67516255,44.4106413,L4M6L2,L4M,Other/Independent
526,Golden Years Nursing Home,Cambridge,No,,-80.35454297,43.404271,N3H4T3,N3H,Other/Independent
527,Simcoe North Pharmacy,Oshawa,No,,-78.87555095,43.92686666,L1G4X1,L1G,Other/Independent
528,Preston Pharmasave,Cambridge,No,,-80.35507657,43.39431409,N3H3P4,N3H,Pharmasave
529,Lifestyle Pharmacy & Candy Bar,Windsor,No,,-83.00264819,42.25650536,N9G1X2,N9G,Other/Independent
530,Portage Medical Pharmacy,Niagara Falls,No,,-79.09721205,43.1100399,L2E6A6,L2E,Other/Independent
531,Bramcentre Pharmacy,Brampton,No,,-79.7323196,43.66362957,L6Y0P6,L6Y,Other/Independent
532,Shoppers Drug Mart #1190,St. Catharines,No,,-79.22039479,43.20123721,L2M3J7,L2M,Shoppers Drug Mart
533,The Village of Aspen Lake,Tecumseh,No,,-82.92002727,42.31812748,N8P0A6,N8P,Other/Independent
534,Weston Pharmacare,Vaughan,No,,-79.55042155,43.804956,L4L8E2,L4L,Other/Independent
535,City Pharmacy,Toronto,No,,-79.35538908,43.67706959,M4K1N4,M4K,Other/Independent
536,Reachview Village,Uxbridge,No,,-79.11189594,44.10407858,L9P1L3,L9P,Other/Independent
537,Hamilton Community Pharmacy,Hamilton,No,,-79.850594,43.2655116,L8L5G8,L8L,Other/Independent
538,Galleria Pharmacy,Vaughan,No,,-79.42136661,43.79891851,L4J1V7,L4J,Other/Independent
539,Tottenham Medical Pharmacy,New Tecumseth,No,,-79.80650525,44.02676303,L0G1W0,L0G,Other/Independent
540,Tottenham Pharmacy,New Tecumseth,No,,-79.80393355,44.01997073,L0G1W0,L0G,Other/Independent
541,Frontenac Medical Pharmacy,Kingston,No,,-76.50677721,44.23941302,K7L1E9,K7L,Other/Independent
542,Shoppers Drug Mart #675,Whitby,No,,-78.94220166,43.87968795,L1P1P7,L1P,Shoppers Drug Mart
543,Shoppers Drug Mart #943,Toronto,No,,-79.38302868,43.66182269,M4Y1X4,M4Y,Shoppers Drug Mart
544,Shoppers Drug Mart #807,Toronto,No,,-79.38451109,43.67104959,M4W3G7,M4W,Shoppers Drug Mart
545,Hooper's Pharmacy,Brampton,No,,-79.76074221,43.68623167,L6X1M8,L6X,Other/Independent
546,Shoppers Drug Mart #1056,Hamilton,No,,-79.95957603,43.26711669,L9H1V3,L9H,Shoppers Drug Mart
547,Specialty Rx,Toronto,No,,-79.23440975,43.77616701,M1H2V6,M1H,Other/Independent
548,Shoppers Drug Mart #843,Toronto,No,,-79.13554182,43.79008372,M2M3Y7,M2M,Shoppers Drug Mart
549,Creedan Valley Care Community,Creemore,No,,-80.09982397,44.32663187,L0M1G0,L0M,Other/Independent
550,Pharmacie Noelville Pharmacy,Noelville,No,,-80.43147326,46.13463415,P0M2W0,P0M,Other/Independent
551,Best Care Village Pharmacy,Toronto,No,,-79.22092734,43.74308281,M1J2H3,M1J,Other/Independent
552,Waha-Fort Albany Hospital,Fort Albany,No,,-81.72767231,52.30636058,P0L1H0,P0L,Other/Independent
553,Woodgreen Pharmacy,Toronto,No,,-79.37609718,43.65289129,M5C1R8,M5C,Other/Independent
554,Rainy Lake First Ntns Phmcy Lt,Fort Frances,No,,-93.36072285,48.62752839,P9A3M7,P9A,Other/Independent
555,Marketplace Pharmacy,Mississauga,No,,-79.64959646,43.60508926,L4Z3M1,L4Z,Other/Independent
557,King Street Pharmacy,Oshawa,No,,-78.84105143,43.90240275,L1H1G3,L1H,Other/Independent
558,Rose City Pharmacie,Welland,No,,-79.24541758,42.99285247,L3B2W3,L3B,Other/Independent
560,Terrace Lodge,Aylmer,No,,-80.96791481,42.76914405,N5H3A5,N5H,Other/Independent
561,Durham Pharmacy,Port Perry,No,,-78.95388129,44.10415448,L9L1L9,L9L,Other/Independent
562,Fosterbrooke-Ltc Facility,Toronto,No,,-79.39002689,43.64664588,L0A1H0,L0A,Other/Independent
563,Medical Pharmacy,Owen Sound,No,,-80.93969477,44.56398947,N4K1L3,N4K,Other/Independent
564,Medical Pharmacy,London,No,,-81.27689652,42.98778978,N6H4N7,N6H,Other/Independent
565,First Medical Pharmacy,Windsor,No,,-82.99278199,42.30223137,N8W1E6,N8W,Other/Independent
566,London Medical Pharmacy Huron,London,No,,-81.2053035,43.02316479,N5V2E5,N5V,Other/Independent
567,Pharmacie Bourget Pharmacy,Clarence-Rockland,No,,-75.16059096,45.43485828,K0A1E0,K0A,Other/Independent
568,Shoppers Drug Mart #753,Vaughan,No,,-79.61149047,43.7763718,L4L1T8,L4L,Shoppers Drug Mart
569,Extendicare/lakefield,Harcourt,No,,-78.280145,44.42342197,K0L2H0,K0L,Other/Independent
570,Bloom Pharmacy,Toronto,No,,-79.39974149,43.63934658,M5V0E6,M5V,Other/Independent
571,Healthshield Pharmacy,Toronto,No,,-79.35645698,43.65651729,M5A1M6,M5A,Other/Independent
572,Villa Royale Pharmacy,Vaughan,No,,-79.55961356,43.83831061,L4H2Z7,L4H,Other/Independent
573,Dundas Medical Pharmacy,Mississauga,No,,-79.64578066,43.55381186,L5C4G7,L5C,Other/Independent
574,Hopkins Ida Pharmacy,Lincoln,No,,-79.39205244,43.1509333,L0R2C0,L0R,Other/Independent
575,Storybrook Pharmacy,Brampton,No,,-79.82717933,43.71280658,L7A3Y6,L7A,Other/Independent
576,Downtown Windsor Pharmacy,Windsor,No,,-83.03947871,42.31626307,N9A7A5,N9A,Other/Independent
577,Royal Medical Pharmasave,Barrie,No,,-79.65872014,44.4150296,L4M7G1,L4M,Pharmasave
578,Loblaw Pharmacy,Barrie,No,,-79.71319526,44.4115703,L4M5A2,L4M,Loblaw
579,Stockyards Pharmacy,Toronto,No,,-79.48868332,43.66806958,M6N1L8,M6N,Other/Independent
580,Meadows Pharmacy Ltd.,Niagara Falls,No,,-79.12324016,43.1179682,L2H3K3,L2H,Other/Independent
581,Medical Arts Phcy Cornwall Ltd,Cornwall,No,,-74.73842429,45.03436213,K6H6V9,K6H,Other/Independent
582,Port Hope Community Pharmacy,Port Hope,No,,-78.29597266,43.95390469,L1A4B1,L1A,Other/Independent
583,Pharmasave #9749,Hamilton,No,,-79.77529497,43.22943109,L8K1K2,L8K,Pharmasave
584,Fairview Nursing Home,Toronto,No,,-79.4284992,43.64811218,M6J1S8,M6J,Other/Independent
585,Maple Villa Long Term Care Ctr,Burlington,No,,-79.80255229,43.32010881,L7S1L8,L7S,Other/Independent
586,Sam's I.D.A. Pharmacy,Toronto,No,,-79.39726149,43.69879919,M4S3E2,M4S,Other/Independent
587,Baden Village Pharmacy,Baden,No,,-80.66975227,43.40438108,N3A0A7,N3A,Other/Independent
588,Town Square Pharmacy,New Hamburg,No,,-80.71113288,43.37975667,N3A1R1,N3A,Other/Independent
589,Secord Trails Care Community,Ingersoll,No,,-80.8830477,43.03264701,N5C3P6,N5C,Other/Independent
590,Dusk Ida Pharmacy,Brampton,No,,-79.76780531,43.65592867,L6Y5Z6,L6Y,Other/Independent
591,West End Pharmacy,Hamilton,No,,-79.87437431,43.25833959,L8P1A5,L8P,Other/Independent
592,Drug Store Pharmacy #4123,Exeter,No,,-81.48127562,43.36345973,N0M1S3,N0M,Other/Independent
593,Shoppers Drug Mart #720,Cambridge,No,,-80.29406175,43.35927439,N1R5T8,N1R,Shoppers Drug Mart
594,London Road Pharmacy-Pharmasav,Sarnia,No,,-82.36215256,42.97859512,N7S4T3,N7S,Other/Independent
595,Health-Wise Pharmacy,Hamilton,No,,-79.63389383,43.2181847,L8E0H8,L8E,Other/Independent
596,Shoppers Drug Mart #1534,Thunder Bay,No,,-89.18313695,48.46912437,P7A1L3,P7A,Shoppers Drug Mart
597,Shoppers Drug Mart #975,Hamilton,No,,-79.89238891,43.20271918,L9B0H7,L9B,Shoppers Drug Mart
598,The Meadows Long Term Care Cen,Hamilton,No,,-80.00728954,43.21114058,L9G5C2,L9G,Other/Independent
599,Shoppers Drug Mart #993,Toronto,No,,-79.40230379,43.64781798,M5V2B5,M5V,Shoppers Drug Mart
600,Shoppers Drug Mart #1284,Kingston,No,,-76.57217103,44.25633632,K7M7H4,K7M,Shoppers Drug Mart
601,Medical Pharmacy,Greater Sudbury,No,,-81.03238089,46.46603548,P3E5P5,P3E,Other/Independent
602,Hana Pharmacy,Richmond Hill,No,,-79.43496102,43.86432712,L4C1V7,L4C,Other/Independent
603,The Medicine Shoppe #183,Toronto,No,,-79.16687922,43.77201502,M1E3Y3,M1E,Other/Independent
604,Windsor River Pharmacy,Windsor,No,,-83.02753611,42.31706567,N9A3J3,N9A,Other/Independent
605,Maple Medical Pharmacy,Milton,No,,-79.87457113,43.53752954,L9T0A5,L9T,Other/Independent
606,Don Mills Pharmacy,Toronto,No,,-79.34651168,43.7454096,M3B2W6,M3B,Other/Independent
607,Shoppers Drug Mart #830,Toronto,No,,-79.34602758,43.77684091,M2J5A7,M2J,Shoppers Drug Mart
608,Court Street Pharmacy,Thunder Bay,No,,-89.21969076,48.43773927,P7A4T7,P7A,Other/Independent
609,Shoppers Drug Marg #740,Burlington,No,,-79.79359789,43.34851311,L7R3N2,L7R,Other/Independent
610,Pharmacy Department,Ottawa,No,,-75.64762562,45.40122395,K1H8L6,K1H,Other/Independent
611,Wal-Mart Pharmacy,Sarnia,No,,-82.34756256,42.98886983,N7S6M8,N7S,Other/Independent
612,Beaches Pharmacy,Toronto,No,,-79.30148356,43.66951579,M4L1H9,M4L,Other/Independent
613,Pharmasave Wincare Phcy & Comp,Burlington,No,,-79.8361083,43.37594672,L7M2A3,L7M,Pharmasave
614,Chartwell Aylmer Ltc Residence,Aylmer,No,,-80.99759652,42.77394245,N5H1K8,N5H,Other/Independent
615,Tower Street Pharmacy,Fergus,No,,-80.3706749,43.69787145,N1M2R2,N1M,Other/Independent
616,Longfields Manor,Ottawa,No,,-75.72981324,45.28025703,K2J5A5,K2J,Other/Independent
617,Doon Village Pharmacy,Kitchener,No,,-80.4473813,43.39833179,N2P1T6,N2P,Other/Independent
618,Procare Ida Pharmacy,Toronto,No,,-79.35839198,43.67765709,M4K2P8,M4K,Other/Independent
619,Tabor Manor,St. Catharines,No,,-79.2335379,43.18884871,L2N1V9,L2N,Other/Independent
620,White Cross Drugs,Toronto,No,,-79.38423758,43.66316249,M4Y1X9,M4Y,Other/Independent
621,Glenn Huron Pharmacy,Mississauga,No,,-79.66134717,43.61214957,L5R0C2,L5R,Other/Independent
622,Oshawa Discount Pharmacy,Oshawa,No,,-78.86439934,43.89873215,L1G4S1,L1G,Other/Independent
623,Westmount Place Pharmacy,Waterloo,No,,-80.53707353,43.4616605,N2L2R5,N2L,Other/Independent
624,Canadian Add. Treatm. Phcy.,Pembroke,No,,-77.11013124,45.82798376,K8A1H5,K8A,Other/Independent
625,Life Trust Pharmacy Ltd.,Toronto,No,,-79.52890484,43.7625094,M3N1W8,M3N,Other/Independent
626,Cedarwood Lodge,Sault Ste. Marie,No,,-84.31954746,46.55199951,P6A5K7,P6A,Other/Independent
627,Waterford Phrcy & Health Food Lt,Waterford,No,,-80.29245091,42.93486102,N0E1Y0,N0E,Other/Independent
628,M.D. Care Pharmacy,Newmarket,No,,-79.47113565,44.05649875,L3Y2N4,L3Y,Other/Independent
629,Model Guardian Drug Store Ltd.,Chapleau,No,,-83.40129003,47.84332356,P0M1K0,P0M,Guardian
630,Church Street Pharmacy,Windsor,No,,-83.04039991,42.31304537,N9A5X2,N9A,Other/Independent
631,Food Basics Pharmacy #566,Oakville,No,,-79.74226578,43.46483874,L6H6Y3,L6H,Other/Independent
632,Lovell Drugs,Kingston,No,,-76.4859204,44.23085592,K7L5G2,K7L,Other/Independent
633,Oakwood Park Lodge,Niagara Falls,No,,-79.11785575,43.0769819,L2E6S5,L2E,Other/Independent
634,Glen Shields Pharmacy,Vaughan,No,,-79.47763923,43.79205211,L4K1T7,L4K,Other/Independent
635,B. Well Pharmacy,Toronto,No,,-79.49000112,43.62415418,M8Y4G9,M8Y,Other/Independent
636,Ultra Pharmacy,Toronto,No,,-79.36689188,43.66214769,M5A3A1,M5A,Other/Independent
637,Bloomington Cove,Whitchurch-Stouffville,No,,-79.25308987,43.97069745,L4A7X3,L4A,Other/Independent
638,Medical Village Pharmacy,Kitchener,No,,-80.51567003,43.4487235,N2M5E9,N2M,Other/Independent
639,Gateway Medical Plex Pharmacy,Brampton,No,,-79.70144349,43.73800019,L6T0H8,L6T,Other/Independent
640,South River Pharmacy,South River,No,,-79.37957109,45.84230176,P0A1X0,P0A,Other/Independent
641,Bayview Medical Pharmacy,Richmond Hill,No,,-79.41093521,43.85541782,L4B0E6,L4B,Other/Independent
642,Dean's Pharmasave #747,North Bay,No,,-79.46656627,46.32658153,P1B4Y3,P1B,Pharmasave
643,Shelburne Long Term Care Home,Shelburne,No,,-80.20420878,44.08301012,L0N1S0,L0N,Other/Independent
644,Richmond Hill City Centre Phmc,Richmond Hill,No,,-79.43564332,43.87187802,L4C1W4,L4C,Other/Independent
645,Pharmasave Health Centre,Hagersville,No,,-80.05054524,42.96283693,N0A1H0,N0A,Pharmasave
646,Royal West Ida Pharmacy,Brampton,No,,-79.81352162,43.66004087,L6X5K8,L6X,Other/Independent
647,Norwich Pharmacy Pharmasave,Norwich,No,,-80.59838391,42.98761571,N0J1P0,N0J,Pharmasave
648,Wiltshire Remedy's Rx,Sarnia,No,,-82.36557346,42.98943343,N7S5C4,N7S,Other/Independent
649,Ridge Apothecary,Chatham-Kent,No,,-81.88657336,42.43971875,N0P2C0,N0P,Other/Independent
650,Pharmasave Cyril Pharmacy,Ottawa,No,,-75.64507132,45.38809225,K1H6N1,K1H,Pharmasave
651,Wal-Mart Pharmacy,Ottawa,No,,-75.74085644,45.27182673,K2J4G8,K2J,Other/Independent
652,Ihealth Pharmacy,Toronto,No,,-79.30444297,43.82392352,M1V4S5,M1V,Other/Independent
653,Wal-Mart Pharmacy,Hanover,No,,-80.99798494,44.1588837,N4N3B8,N4N,Other/Independent
654,Shoppers Drug Mart #931,Uxbridge,No,,-79.12936344,44.09665147,L9P0C4,L9P,Shoppers Drug Mart
655,Vera M. Davis Community Cc,Caledon,No,,-79.72446421,43.87347891,L0P1A0,L0P,Other/Independent
656,Grand Pharmacy,Cambridge,No,,-80.33213486,43.34396599,N1S1P3,N1S,Other/Independent
657,Abbeywood Pharmacy,Oakville,No,,-79.72657927,43.43160683,L6M3B2,L6M,Other/Independent
658,Shoppers Drug Mart #1112,Windsor,No,,-82.96544589,42.30947748,N8T1C1,N8T,Shoppers Drug Mart
659,De Jager Town Square Ida Phrmy,Goderich,No,,-81.70993073,43.74246009,N7A1M8,N7A,Other/Independent
660,Loblaw Pharmacy,Greater Sudbury,No,,-81.00115688,46.49040168,P3C4N8,P3C,Loblaw
661,Shoppers Drug Mart #1175,Norwich,No,,-80.59812751,42.98846971,N0J1P0,N0J,Shoppers Drug Mart
662,Rexall #6948,Toronto,No,,-79.44285811,43.70672099,M6B4B8,M6B,Rexall
663,Sherwood Court Ltc Centre,Vaughan,No,,-79.51876905,43.88949302,L6A3P8,L6A,Other/Independent
664,Rexall #6950,Greater Sudbury,No,,-80.94596636,46.43349147,P3N1N7,P3N,Rexall
665,Rexall #6952,Barrie,No,,-79.68875365,44.4122434,L4M4S5,L4M,Rexall
666,Rexall #6954,Greater Sudbury,No,,-81.11795323,46.55211788,P0M1B0,P0M,Rexall
667,Rexall #6955,Sioux Lookout,No,,-91.91760618,50.09817328,P8T1A3,P8T,Rexall
668,Rexall #6959,Barrie,No,,-79.69273235,44.3899844,L4N1R8,L4N,Rexall
669,Rexall #6964,Milton,No,,-79.87807093,43.49214413,L9T7W1,L9T,Rexall
670,Rexall #6966,Newmarket,No,,-79.47763925,44.03974255,L3Y0A3,L3Y,Rexall
671,Bay Ridges Ltc Centre,Pickering,No,,-79.0771276,43.82846143,L1W1Z4,L1W,Other/Independent
672,Rexall #6967,Sault Ste. Marie,No,,-84.35095367,46.5373599,P6C2J1,P6C,Rexall
673,Rexall #6969,Ottawa,No,,-75.83582707,45.32075503,K2H5Z1,K2H,Rexall
674,Shoppers Drug Mart #705,Brampton,No,,-79.7476109,43.67825157,L6W2E1,L6W,Shoppers Drug Mart
675,Rexall #6971,Ottawa,No,,-75.68472322,45.22359632,K4M1A3,K4M,Rexall
676,Rexall #6973,Sault Ste. Marie,No,,-84.32568005,46.5087999,P6A3C6,P6A,Rexall
677,Rexall #6977,London,No,,-81.1945507,42.99859268,N5W3B8,N5W,Rexall
678,Rexall #6979,Toronto,No,,-79.36833518,43.66613879,M4X1P7,M4X,Rexall
679,Rexall #6990,Toronto,No,,-79.38329088,43.65621979,M5G2C2,M5G,Rexall
680,Rexall #6991,Toronto,No,,-79.4123749,43.68850879,M5P2W1,M5P,Rexall
681,Rexall #6997,Toronto,No,,-79.4102106,43.7614156,M2N0G3,M2N,Rexall
682,Rexall #6998,Richmond Hill,No,,-79.45553383,43.95178933,L4E4L6,L4E,Rexall
683,Rexall #6999,Haliburton,No,,-78.50811193,45.04608797,K0M1S0,K0M,Rexall
684,Rexall #8110,Richmond Hill,No,,-79.43342112,43.86170542,L4C5T2,L4C,Rexall
685,Rexall #8121,Windsor,No,,-83.06134841,42.24730856,N9H1S5,N9H,Rexall
686,Drugstore Pharmacy #4167,Shelburne,No,,-80.18707058,44.08076942,L9V3J4,L9V,Other/Independent
687,Shoppers Drug Mart #834,Brampton,No,,-79.7285074,43.75951429,L6R1W4,L6R,Shoppers Drug Mart
688,Rexall #8124,Windsor,No,,-83.03148031,42.30489727,N8X1J3,N8X,Rexall
689,Rexall #8125,Chatham-Kent,No,,-82.21456256,42.40544173,N7L4K4,N7L,Rexall
690,Rexall #8126,Windsor,No,,-82.99498959,42.25911377,N9E3N9,N9E,Rexall
691,Shoppers Drug Mart #1052,Hamilton,No,,-79.80657338,43.23096299,L8K1W1,L8K,Shoppers Drug Mart
692,Rexall #8128,Windsor,No,,-83.0282284,42.30130947,N8X1K3,N8X,Rexall
693,Rexall #8132,Cardinal,No,,-75.37974378,44.78797756,K0E1E0,K0E,Rexall
694,Rexall #8134,Ottawa,No,,-75.63655072,45.44509406,K1K0T1,K1K,Rexall
695,Rexall #8138,Collingwood,No,,-80.21700063,44.50319069,L9Y1C3,L9Y,Rexall
696,Rexall #8139,Toronto,No,,-79.40033299,43.65772549,M5T2G8,M5T,Rexall
