OGF_ID,CLASS_SUBT,CLASS_SU_1,OFFICIAL_M,MUNID,MAH_CODE,MUNICIPAL_,ASSESSMENT,MUNICIPA_1,MUNICIPA_2,UPPER_TIER,UPPER_TI_1,GEOG_UNIT_,GEOMETRY_U,EFFECTIVE_,SYSTEM_DAT,OBJECTID,SHAPEAREA,SHAPELEN,NUMPOINTS,all_pharmacies,%_chosen
67906602,Single Tier Municipality,96,TOWNSHIP OF CENTRAL MANITOULIN,51009,83613,Water,5104,MUNICIPALITY OF,CENTRAL MANITOULIN,,,2565,1970-01-01,2017-01-09,2019-04-01,24785,0,0,0,0,
67916914,Lower Tier Municipality,95,"TOWNSHIP OF HEAD, CLARA AND MARIA",47098,69612,Islands,4798,TOWNSHIP OF,"HEAD, CLARA AND MARIA",,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,24801,0,0,0,0,
67906830,Single Tier Municipality,96,TOWNSHIP OF CHAPPLE,59024,87605,Islands,5924,TOWNSHIP OF,CHAPPLE,,,2565,1970-01-01,2017-01-09,2019-04-01,24817,0,0,0,0,
67916607,Lower Tier Municipality,95,TOWNSHIP OF HURON-KINLOSS,41010,41624,Water,4107,TOWNSHIP OF,HURON-KINLOSS,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,24897,0,0,0,0,
67906579,Single Tier Municipality,96,TOWN OF PARRY SOUND,49032,86402,Water,4932,TOWN OF,PARRY SOUND,,,2565,1970-01-01,2017-01-09,2019-04-01,24913,0,0,0,0,
67916107,Lower Tier Municipality,95,CITY OF CLARENCE-ROCKLAND,2036,67101,Islands,316,CITY OF,CLARENCE-ROCKLAND,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,24945,0,0,0,0,
67906755,Single Tier Municipality,96,TOWNSHIP OF JOHNSON,57016,80605,Mainland,5716,TOWNSHIP OF,JOHNSON,,,2565,1970-01-01,2017-01-09,2019-04-01,24961,0,0,0,0,
67916355,Lower Tier Municipality,95,CITY OF PORT COLBORNE,26011,18102,Islands,2711,CITY OF,PORT COLBORNE,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,24977,0,0,0,0,
67916247,Lower Tier Municipality,95,TOWNSHIP OF FARADAY,12058,51605,Mainland,1258,TOWNSHIP OF,FARADAY,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,24993,0,0,0,0,
67916396,Lower Tier Municipality,95,TOWN OF LINCOLN,26057,18403,Water,2622,TOWN OF,LINCOLN,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,25041,0,0,0,0,
67916545,Lower Tier Municipality,95,TOWN OF PLYMPTON-WYOMING,38033,54405,Water,3835,TOWN OF,PLYMPTON-WYOMING,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,25057,0,0,0,0,
67906523,Single Tier Municipality,96,TOWNSHIP OF PAPINEAU-CAMERON,48017,85612,Mainland,4816,TOWNSHIP OF,PAPINEAU-CAMERON,,,2565,2017-01-09,2017-01-09,2019-04-01,25073,0,0,0,0,
67906497,Single Tier Municipality,96,MUNICIPALITY OF CHATHAM-KENT,36003,53102,Water,3650,MUNICIPALITY OF,CHATHAM-KENT,,,2565,1970-01-01,2017-01-09,2019-04-01,25121,0,0,0,0,
67916156,Lower Tier Municipality,95,TOWNSHIP OF LEEDS AND THE THOUSAND ISLANDS,7019,56621,Water,812,TOWNSHIP OF,LEEDS AND THE THOUSAND ISLANDS,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,25137,0,0,0,0,
67916575,Lower Tier Municipality,95,MUNICIPALITY OF BLUEWATER,40010,52406,Water,4020,MUNICIPALITY OF,BLUEWATER,,COUNTY OF HURON,2563,1970-01-01,2017-01-09,2019-04-01,25153,0,0,0,0,
67916185,Lower Tier Municipality,95,TOWNSHIP OF FRONTENAC ISLANDS,10002,46617,Islands,1001,TOWNSHIP OF,FRONTENAC ISLANDS,,COUNTY OF FRONTENAC,2563,1970-01-01,2017-01-09,2019-04-01,25185,0,0,0,0,
67916844,Lower Tier Municipality,95,TOWN OF ARNPRIOR,47002,69401,Water,4702,TOWN OF,ARNPRIOR,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,25201,0,0,0,0,
67916705,Lower Tier Municipality,95,TOWNSHIP OF ORO-MEDONTE,43047,70621,Mainland,4346,TOWNSHIP OF,ORO-MEDONTE,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,25281,0,0,0,0,
67906435,Single Tier Municipality,96,CITY OF KINGSTON,10005,46102,Islands,1011,CITY OF,KINGSTON,,,2565,1970-01-01,2017-01-09,2019-04-01,25313,0,0,0,0,
67916662,Lower Tier Municipality,95,MUNICIPALITY OF MEAFORD,42047,47406,Islands,4210,MUNICIPALITY OF,MEAFORD,,COUNTY OF GREY,2563,1970-01-01,2017-01-09,2019-04-01,25329,0,0,0,0,
67906770,Single Tier Municipality,96,TOWN OF SPANISH,57039,80618,Islands,5739,TOWN OF,SPANISH,,,2565,2019-04-01,2019-03-27,2019-04-01,25345,0,0,0,0,
67916068,Lower Tier Municipality,95,MUNICIPALITY OF SOUTH DUNDAS,1016,71614,Islands,506,MUNICIPALITY OF,SOUTH DUNDAS,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY",2563,1970-01-01,2017-01-09,2019-04-01,25361,0,0,0,0,
67916907,Lower Tier Municipality,95,TOWN OF LAURENTIAN HILLS,47091,69406,Water,4792,TOWN OF,LAURENTIAN HILLS,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,25377,0,0,0,0,
67916489,Lower Tier Municipality,95,TOWN OF AMHERSTBURG,37025,45409,Islands,3729,TOWN OF,AMHERSTBURG,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,25393,0,0,0,0,
67916724,Lower Tier Municipality,95,TOWNSHIP OF TINY,43068,70614,Islands,4368,TOWNSHIP OF,TINY,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,25441,0,0,0,0,
67906750,Single Tier Municipality,96,TOWNSHIP OF LAIRD,57011,80606,Water,5711,TOWNSHIP OF,LAIRD,,,2565,1970-01-01,2017-01-09,2019-04-01,25473,0,0,0,0,
67906688,Single Tier Municipality,96,TOWNSHIP OF HILLIARD,54034,90612,Mainland,5434,TOWNSHIP OF,HILLIARD,,,2565,1970-01-01,2017-01-09,2019-04-01,25489,0,0,0,0,
67916241,Lower Tier Municipality,95,TOWNSHIP OF TUDOR AND CASHEL,12048,51617,Mainland,1248,TOWNSHIP OF,TUDOR AND CASHEL,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,25521,0,0,0,0,
67906736,Single Tier Municipality,96,TOWNSHIP OF JOCELYN,57001,80604,Islands,5701,TOWNSHIP OF,JOCELYN,,,2565,1970-01-01,2017-01-09,2019-04-01,25633,0,0,0,0,
67916170,Lower Tier Municipality,95,TOWNSHIP OF MONTAGUE,9001,55610,Mainland,901,TOWNSHIP OF,MONTAGUE,,COUNTY OF LANARK,2563,1970-01-01,2017-01-09,2019-04-01,25649,0,0,0,0,
67906804,Single Tier Municipality,96,MUNICIPALITY OF SHUNIAH,58028,89612,Water,5828,MUNICIPALITY OF,SHUNIAH,,,2565,1970-01-01,2017-01-09,2019-04-01,25665,0,0,0,0,
67906794,Single Tier Municipality,96,MUNICIPALITY OF NEEBING,58001,89606,Water,5801,MUNICIPALITY OF,NEEBING,,,2565,1970-01-01,2017-01-09,2019-04-01,25713,0,0,0,0,
67916884,Lower Tier Municipality,95,TOWNSHIP OF LAURENTIAN VALLEY,47063,69632,Islands,4766,TOWNSHIP OF,LAURENTIAN VALLEY,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,25729,0,0,0,0,
67906773,Single Tier Municipality,96,TOWNSHIP OF PICKLE LAKE,60049,82607,Mainland,6049,TOWNSHIP OF,PICKLE LAKE,,,2565,1970-01-01,2017-01-09,2019-04-01,25745,0,0,0,0,
67906549,Single Tier Municipality,96,TOWNSHIP OF SEGUIN,49003,86623,Mainland,4903,TOWNSHIP OF,SEGUIN,,,2565,1970-01-01,2017-01-09,2019-04-01,25809,0,0,0,0,
67916379,Lower Tier Municipality,95,CITY OF NIAGARA FALLS,26043,18101,Water,2725,CITY OF,NIAGARA FALLS,,REGIONAL MUNICIPALITY OF NIAGARA,2563,2012-12-07,2017-01-09,2019-04-01,25825,0,0,0,0,
67906752,Single Tier Municipality,96,TOWNSHIP OF TARBUTT,57014,80612,Mainland,5714,TOWNSHIP OF,TARBUTT,,,2565,1970-01-01,2018-06-14,2019-04-01,25889,0,0,0,0,
67916876,Lower Tier Municipality,95,TOWNSHIP OF WHITEWATER REGION,47050,69636,Islands,4758,TOWNSHIP OF,WHITEWATER REGION,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,25905,0,0,0,0,
67916140,Lower Tier Municipality,95,TOWNSHIP OF FRONT OF YONGE,7017,56615,Islands,806,TOWNSHIP OF,FRONT OF YONGE,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,25921,0,0,0,0,
67906519,Single Tier Municipality,96,CITY OF PEMBROKE,47064,69101,Water,4764,CITY OF,PEMBROKE,,,2565,1970-01-01,2017-01-09,2019-04-01,25937,0,0,0,0,
67916172,Lower Tier Municipality,95,TOWNSHIP OF DRUMMOND/NORTH ELMSLEY,9007,55616,Mainland,919,TOWNSHIP OF,DRUMMOND/NORTH ELMSLEY,,COUNTY OF LANARK,2563,1970-01-01,2017-01-09,2019-04-01,25953,0,0,0,0,
67906837,Single Tier Municipality,96,TOWNSHIP OF DAWSON,59040,87613,Water,5934,TOWNSHIP OF,DAWSON,,,2565,1970-01-01,2017-01-09,2019-04-01,25969,0,0,0,0,
67916738,Lower Tier Municipality,95,TOWN OF PENETANGUISHENE,43072,70406,Islands,4372,TOWN OF,PENETANGUISHENE,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,26001,0,0,0,0,
67906597,Single Tier Municipality,96,TOWNSHIP OF TEHKUMMAH,51001,83611,Water,5101,TOWNSHIP OF,TEHKUMMAH,,,2565,1970-01-01,2017-01-09,2019-04-01,26017,0,0,0,0,
67906824,Single Tier Municipality,96,TOWN OF FORT FRANCES,59012,87401,Water,5912,TOWN OF,FORT FRANCES,,,2565,1970-01-01,2017-01-09,2019-04-01,26065,0,0,0,0,
67906639,Single Tier Municipality,96,TOWNSHIP OF COCKBURN ISLAND,51034,83606,Islands,5134,TOWNSHIP OF,COCKBURN ISLAND,,,2565,2015-09-25,2017-01-09,2019-04-01,26081,0,0,0,0,
67906742,Single Tier Municipality,96,TOWNSHIP OF HILTON,57004,80603,Water,5704,TOWNSHIP OF,HILTON,,,2565,1970-01-01,2017-01-09,2019-04-01,26097,0,0,0,0,
67906407,Single Tier Municipality,96,CITY OF OTTAWA,6005,20107,Islands,614,CITY OF,OTTAWA,,,2565,1970-01-01,2017-01-09,2019-04-01,26145,0,0,0,0,
67916098,Lower Tier Municipality,95,TOWN OF HAWKESBURY,2008,67401,Water,208,TOWN OF,HAWKESBURY,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,26177,0,0,0,0,
67906762,Single Tier Municipality,96,TOWN OF BRUCE MINES,57021,80402,Water,5721,TOWN OF,BRUCE MINES,,,2565,1970-01-01,2017-01-09,2019-04-01,26193,0,0,0,0,
67906715,Single Tier Municipality,96,TOWNSHIP OF EVANTUREL,54049,90609,Mainland,5449,TOWNSHIP OF,EVANTUREL,,,2565,1970-01-01,2017-01-09,2019-04-01,26225,0,0,0,0,
67916645,Lower Tier Municipality,95,MUNICIPALITY OF NORTHERN BRUCE PENINSULA,41061,41623,Water,4109,MUNICIPALITY OF,NORTHERN BRUCE PENINSULA,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,26257,0,0,0,0,
67906445,Single Tier Municipality,96,COUNTY OF PRINCE EDWARD,13002,68101,Islands,1350,COUNTY OF,PRINCE EDWARD,,,2565,1970-01-01,2021-03-04,2021-03-04,29441,0,0,0,0,
67916135,Lower Tier Municipality,95,TOWNSHIP OF ELIZABETHTOWN-KITLEY,7011,56622,Mainland,801,TOWNSHIP OF,ELIZABETHTOWN-KITLEY,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,2021-03-04,2021-03-04,2021-03-04,29473,0,0,0,0,
67906787,Single Tier Municipality,96,TOWNSHIP OF PRINCE,57066,80610,Water,5766,TOWNSHIP OF,PRINCE,,,2565,1970-01-01,2017-01-09,2019-04-01,24481,0,0,0,0,
67906774,Single Tier Municipality,96,TOWN OF SPANISH,57039,80618,Water,5739,TOWN OF,SPANISH,,,2565,2019-04-01,2019-03-27,2019-04-01,24513,0,0,0,0,
67906745,Single Tier Municipality,96,TOWNSHIP OF ST. JOSEPH,57008,80611,Islands,5708,TOWNSHIP OF,ST. JOSEPH,,,2565,1970-01-01,2017-01-09,2019-04-01,24593,0,0,0,0,
67916484,Lower Tier Municipality,95,TOWN OF KINGSVILLE,37008,45411,Water,3711,TOWN OF,KINGSVILLE,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,24609,0,0,0,0,
67916324,Lower Tier Municipality,95,TOWNSHIP OF EAST GARAFRAXA,22001,43602,Mainland,2201,TOWNSHIP OF,EAST GARAFRAXA,,COUNTY OF DUFFERIN,2563,1970-01-01,2017-01-09,2019-04-01,24673,0,0,0,0,
67916628,Lower Tier Municipality,95,TOWN OF SOUTH BRUCE PENINSULA,41053,41407,Islands,4102,TOWN OF,SOUTH BRUCE PENINSULA,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,24689,0,0,0,0,
67906765,Single Tier Municipality,96,MUNICIPALITY OF HURON SHORES,57023,80620,Water,5724,MUNICIPALITY OF,HURON SHORES,,,2565,1970-01-01,2017-01-09,2019-04-01,24705,0,0,0,0,
67906718,Single Tier Municipality,96,TOWNSHIP OF MATACHEWAN,54056,90619,Mainland,5456,TOWNSHIP OF,MATACHEWAN,,,2565,1970-01-01,2017-01-09,2019-04-01,24737,0,0,0,0,
67906448,Single Tier Municipality,96,COUNTY OF PRINCE EDWARD,13002,68101,Water,1350,COUNTY OF,PRINCE EDWARD,,,2565,1970-01-01,2021-03-04,2021-03-04,29601,0,0,0,0,
67916280,Lower Tier Municipality,95,TOWN OF COBOURG,14021,61403,Water,1421,TOWN OF,COBOURG,,COUNTY OF NORTHUMBERLAND,2563,2021-03-04,2021-03-04,2021-03-04,29617,0,0,0,0,
67906430,Single Tier Municipality,96,CITY OF BROCKVILLE,7015,56101,Islands,802,CITY OF,BROCKVILLE,,,2565,2021-03-04,2021-03-04,2021-03-04,29633,0,0,0,0,
67906802,Single Tier Municipality,96,MUNICIPALITY OF SHUNIAH,58028,89612,Islands,5828,MUNICIPALITY OF,SHUNIAH,,,2565,1970-01-01,2017-01-09,2019-04-01,23889,0,0,0,0,
67916756,Lower Tier Municipality,95,TOWNSHIP OF SEVERN,43080,70623,Water,4351,TOWNSHIP OF,SEVERN,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,23905,0,0,0,0,
67906595,Single Tier Municipality,96,TOWNSHIP OF TEHKUMMAH,51001,83611,Islands,5101,TOWNSHIP OF,TEHKUMMAH,,,2565,1970-01-01,2017-01-09,2019-04-01,23953,0,0,0,0,
67906822,Single Tier Municipality,96,TOWNSHIP OF ALBERTON,59011,87601,Water,5911,TOWNSHIP OF,ALBERTON,,,2565,1970-01-01,2017-01-09,2019-04-01,24001,0,0,0,0,
67906632,Single Tier Municipality,96,TOWNSHIP OF BURPEE AND MILLS,51028,83604,Mainland,5128,TOWNSHIP OF,BURPEE AND MILLS,,,2565,1970-01-01,2017-01-09,2019-04-01,24017,0,0,0,0,
67906739,Single Tier Municipality,96,TOWNSHIP OF HILTON,57004,80603,Islands,5704,TOWNSHIP OF,HILTON,,,2565,1970-01-01,2017-01-09,2019-04-01,24033,0,0,0,0,
67916488,Lower Tier Municipality,95,TOWN OF ESSEX,37020,45410,Water,3754,TOWN OF,ESSEX,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,24049,0,0,0,0,
67906622,Single Tier Municipality,96,MUNICIPALITY OF GORDON / BARRIE ISLAND,51024,83607,Islands,5124,MUNICIPALITY OF,GORDON / BARRIE ISLAND,,,2565,1970-01-01,2009-01-20,2019-04-01,24065,0,0,0,0,
67906825,Single Tier Municipality,96,TOWNSHIP OF LA VALLEE,59016,87608,Mainland,5916,TOWNSHIP OF,LA VALLEE,,,2565,1970-01-01,2017-01-09,2019-04-01,24081,0,0,0,0,
67906451,Single Tier Municipality,96,CITY OF TORONTO,20002,1106,Islands,1999,CITY OF,TORONTO,,,2565,1970-01-01,2017-01-09,2019-04-01,24097,0,0,0,0,
67906784,Single Tier Municipality,96,CITY OF SAULT STE. MARIE,57061,80101,Water,5761,CITY OF,SAULT STE. MARIE,,,2565,1970-01-01,2017-01-09,2019-04-01,24145,0,0,0,0,
67916547,Lower Tier Municipality,95,MUNICIPALITY OF LAMBTON SHORES,38037,54103,Water,3845,MUNICIPALITY OF,LAMBTON SHORES,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,24161,0,0,0,0,
67916112,Lower Tier Municipality,95,CITY OF CLARENCE-ROCKLAND,2036,67101,Water,316,CITY OF,CLARENCE-ROCKLAND,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,24177,0,0,0,0,
67906573,Single Tier Municipality,96,MUNICIPALITY OF MCDOUGALL,49031,86612,Islands,4931,MUNICIPALITY OF,MCDOUGALL,,,2565,1970-01-01,2017-01-09,2019-04-01,24209,0,0,0,0,
67916729,Lower Tier Municipality,95,TOWNSHIP OF TINY,43068,70614,Water,4368,TOWNSHIP OF,TINY,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,24225,0,0,0,0,
67906680,Single Tier Municipality,96,TOWNSHIP OF HARRIS,54014,90611,Mainland,5414,TOWNSHIP OF,HARRIS,,,2565,1970-01-01,2017-01-09,2019-04-01,24257,0,0,0,0,
67916223,Lower Tier Municipality,95,TOWN OF DESERONTO,12002,51401,Islands,1202,TOWN OF,DESERONTO,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,24273,0,0,0,0,
67916213,Lower Tier Municipality,95,TOWN OF GREATER NAPANEE,11010,57402,Water,1121,TOWN OF,GREATER NAPANEE,,COUNTY OF LENNOX AND ADDINGTON,2563,1970-01-01,2017-01-09,2019-04-01,24305,0,0,0,0,
67906585,Single Tier Municipality,96,MUNICIPALITY OF WHITESTONE,49039,86606,Mainland,4939,MUNICIPALITY OF,WHITESTONE,,,2565,1970-01-01,2017-01-09,2019-04-01,24321,0,0,0,0,
67916131,Lower Tier Municipality,95,TOWNSHIP OF AUGUSTA,7006,56601,Water,706,TOWNSHIP OF,AUGUSTA,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,24337,0,0,0,0,
67916519,Lower Tier Municipality,95,TOWNSHIP OF DAWN-EUPHEMIA,38005,54611,Mainland,3806,TOWNSHIP OF,DAWN-EUPHEMIA,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,24353,0,0,0,0,
67906607,Single Tier Municipality,96,TOWNSHIP OF ASSIGINACK,51011,83601,Water,5111,TOWNSHIP OF,ASSIGINACK,,,2565,1970-01-01,2017-01-09,2019-04-01,24385,0,0,0,0,
67906729,Single Tier Municipality,96,TOWNSHIP OF MOONBEAM,56056,81603,Mainland,5656,TOWNSHIP OF,MOONBEAM,,,2565,1970-01-01,2017-01-09,2019-04-01,24401,0,0,0,0,
67906797,Single Tier Municipality,96,CITY OF THUNDER BAY,58004,89101,Water,5804,CITY OF,THUNDER BAY,,,2565,1970-01-01,2017-01-09,2019-04-01,24417,0,0,0,0,
67906439,Single Tier Municipality,96,CITY OF BELLEVILLE,12005,51103,Islands,1208,CITY OF,BELLEVILLE,,,2565,1970-01-01,2017-01-09,2019-04-01,24465,0,0,0,0,
