,name,street,city,postal,X,Y,province,date,link
455,West 10th Medical Pharmacy,4307 West 10th Avenue,Vancouver,V6R 2H6,49.2638714,-123.2036407,British Columbia,2021-04-11T16:14:05.992Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
456,YNP Dunbar Pharmacy,4198 Dunbar Street,Vancouver,V6S 2E7,49.2491344,-123.1850218,British Columbia,2021-04-11T16:14:05.992Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
457,Yyoung Medicine Mart,5570 Cambie Street,Vancouver,V5Z 3A6,49.2347422,-123.1158421,British Columbia,2021-04-11T16:14:05.992Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
458,Yyoung Medicine Mart Main,1721 Main Street,Vancouver,V5T 3B5,49.2699807,-123.1009309,British Columbia,2021-04-11T16:14:05.992Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
459,Bay Pharmacy,6355 Bruce Street,West Vancouver,V7W 2G5,49.3736306,-123.2738142,British Columbia,2021-04-11T16:14:05.993Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
460,London Drugs #44-Park Royal,875 Park Royal North,West Vancouver,V7T 1H9,49.3278627,-123.139504,British Columbia,2021-04-11T16:14:05.993Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
461,Pharmasave #214,5331 Headland Drive,West Vancouver,V7W 3C6,49.3505969,-123.2546177,British Columbia,2021-04-11T16:14:05.993Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
462,Pure Integrative Pharmacy #27,1318 Marine Dr,West Vancouver,V7T 1B5,49.3273363,-123.1521207,British Columbia,2021-04-11T16:14:06.136Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
463,Remedy's RX Bellevue Pharmacy,202 16th Street,West Vancouver,V7V 3R5,49.32784,-123.1587198,British Columbia,2021-04-11T16:14:06.136Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
464,Rexall #7137,#107 - 575 - 16th Street,West Vancouver,V7V 4Y1,49.3292051,-123.159229,British Columbia,2021-04-11T16:14:06.136Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
465,Rose Pharmacy,1483 Marine Drive,West Vancouver,V7T 1B8,49.3283564,-123.156207,British Columbia,2021-04-11T16:14:06.136Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
466,Nester's Pharmacy Ltd.,#205-7015 Nesters Road,Whistler,V8E 0X1,50.1274022,-122.955677,British Columbia,2021-04-11T16:14:06.137Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
467,Rexall #7116,4204 (4212) Village Square,Whistler,V8E 1H5,50.1151875,-122.9559853,British Columbia,2021-04-11T16:14:06.137Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
468,Rexall Drug Store #7117,#103 - 4360 Lorimer Road RR 4,Whistler,V8E 1A5,50.1199249,-122.9560604,British Columbia,2021-04-11T16:14:06.137Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
469,Shoppers Drug Mart #2126,121 - 4295 Blackcomb Way,Whistler,V8E 0X2,50.11566,-122.954234,British Columbia,2021-04-11T16:14:06.137Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
470,Better Me Pharmacy,1570 George Street,White Rock,V4B 4A5,49.030951,-122.7993496,British Columbia,2021-04-11T16:14:06.138Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
471,Family Care Pharmacy #3,1539 Johnston Road,White Rock,V4B 3Z6,49.030027,-122.801588,British Columbia,2021-04-11T16:14:06.138Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
472,Rexall #7170,#102 - 15451 Russell Avenue,White Rock,V4B 2R5,49.029517,-122.7945308,British Columbia,2021-04-11T16:14:06.138Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
473,Rexall #7171,1463 Johnston Road,White Rock,V4B 3Z4,49.0286503,-122.8014739,British Columbia,2021-04-11T16:14:06.138Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
474,Save-on-Foods Pharmacy #2235 - White Rock,1641 - 152nd Street,White Rock,V4A 4N3,49.032526,-122.801689,British Columbia,2021-04-11T16:14:06.138Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
475,White Rock Pharmacy,Unit 102-1440 George Street,White Rock,V4B 4A3,49.0281779,-122.7994156,British Columbia,2021-04-11T16:14:06.139Z,https://immunizebc.ca/initial-covid-19-vaccines-pharmacies
476,101 PHARMACY,1107 CENTRE ST NW,CALGARY,,51.0618435,-114.0628554,Alberta,2021-04-11T16:03:17.979Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
477,1230 PHARMACY & TRAVEL CLINIC,102-1230 91 ST SW,EDMONTON,,53.4222679,-113.476204,Alberta,2021-04-11T16:03:17.983Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
478,ABBEYDALE PHARMACY & TRAVEL CLINIC,814 68 ST NE,CALGARY,,51.0590521,-113.9344122,Alberta,2021-04-11T16:03:17.983Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
479,ABEX PHARMACY,103-121 TOWN CREST RD,FORT SASKATCHEWAN,,53.6825966,-113.2379109,Alberta,2021-04-11T16:03:17.983Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
480,ACCESS PHARMACY,6255 ANDREWS LOOP SW,EDMONTON,,53.4272129,-113.5902641,Alberta,2021-04-11T16:03:17.984Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
481,ADVANCED HEALTH PHARMASAVE #385,5112 50 ST,WHITECOURT,,54.1419414,-115.6849459,Alberta,2021-04-11T16:03:17.984Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
482,AIRDRIE DRUG MART,101-124 1 AVE NE,AIRDRIE,,51.2928129,-114.0121116,Alberta,2021-04-11T16:03:17.985Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
483,AIRDRIE MEDICAL REMEDY'S RX PHARMACY,10-620 1 AVE NW,AIRDRIE,,51.293117,-114.022905,Alberta,2021-04-11T16:03:17.985Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
484,ALBERTA AVE MEDX DRUGS,9004 118 AVE NW,EDMONTON,,53.5705227,-113.4800728,Alberta,2021-04-11T16:03:17.985Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
485,ALI'S DRUG MART,214-11 WESTWIND DR,SPRUCE GROVE,,53.5651371,-113.8845206,Alberta,2021-04-11T16:03:17.986Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
486,ALIX DRUGS LTD.,4904 50 AVE,ALIX,,52.4001885,-113.1908467,Alberta,2021-04-11T16:03:17.986Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
487,ALL CARE PHARMACY,5016 106 AVE NW,EDMONTON,,53.5517656,-113.4198558,Alberta,2021-04-11T16:03:17.986Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
488,ALPHA CARE PHARMACY,411-3508 32 AVE NE,CALGARY,,51.0808037,-114.0540918,Alberta,2021-04-11T16:03:17.987Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
489,ALPINE VALUE DRUG MART,5132 49 ST,ROCKY MOUNTAIN HOUSE,,52.3770953,-114.9180885,Alberta,2021-04-11T16:03:17.987Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
490,ANDERSON DRUG BY FRESON BROS DRUMHELLER,101 6 AVE SE,DRUMHELLER,,51.4595086,-112.7079738,Alberta,2021-04-11T16:03:17.987Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
491,ANDERSON DRUG BY FRESON BROS HINTON HILL,632 CARMICHAEL LANE,HINTON,,53.3923614,-117.6120738,Alberta,2021-04-11T16:03:17.988Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
492,ANDERSON DRUG BY FRESON BROS PEACE RIVER,7900 99 AVE,PEACE RIVER,,56.2349513,-117.3347974,Alberta,2021-04-11T16:03:17.988Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
493,ANDERSON'S PHARMACY,1609 9 AVE S,LETHBRIDGE,,49.68668,-112.8186062,Alberta,2021-04-11T16:03:17.988Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
494,ANDREW PHARMACY AND HOME HEALTHCARE,5022 51 St,ANDREW,,53.8789667,-112.3351908,Alberta,2021-04-11T16:03:17.989Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
495,APOLLO CLINICAL PHARMACY,6570 170 AVE NW,EDMONTON,,53.6333088,-113.4422389,Alberta,2021-04-11T16:03:17.989Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
496,APOLLO DRUG STORE,800-4305 SOUTH PARK DR,STONY PLAIN,,53.538775,-113.977728,Alberta,2021-04-11T16:03:17.990Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
497,APPLE DRUGS,4825 50 ST,STETTLER,,52.3237103,-112.7048004,Alberta,2021-04-11T16:03:17.990Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
498,APPLE PHARMACY,229 1 ST SW,AIRDRIE,,51.2902919,-114.0153942,Alberta,2021-04-11T16:03:17.990Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
499,AQUA RX PHARMACY,10608 105 AVE NW,EDMONTON,,53.548124,-113.5032612,Alberta,2021-04-11T16:03:17.990Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
500,ARX PHARMACY & HOMECARE,6730 75 ST NW,EDMONTON,,53.5030818,-113.4434456,Alberta,2021-04-11T16:03:17.991Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
501,ASPEN PHARMACY,955-3890 SHERWOOD DR,SHERWOOD PARK,,53.5555765,-113.2941341,Alberta,2021-04-11T16:03:17.991Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
502,ASPIRE REMEDY'S RX PHARMACY,120-2810 BREMNER AVE,RED DEER,,52.2452836,-113.8107271,Alberta,2021-04-11T16:03:17.991Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
503,ATHABASCA VALUE DRUG MART,4911 50 ST,ATHABASCA,,54.720229,-113.286275,Alberta,2021-04-11T16:03:17.992Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
504,AVENIDA PHARMACY,309-12445 LAKE FRASER DR SE,CALGARY,,50.9420202,-114.0692981,Alberta,2021-04-11T16:03:17.992Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
505,BALKWILL PHARMACY LTD.,223 MAIN ST,TROCHU,,51.8273458,-113.2272653,Alberta,2021-04-11T16:03:17.992Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
506,BALSAM PHARMACY,104-10430 61 AVE NW,EDMONTON,,53.4984562,-113.5000197,Alberta,2021-04-11T16:03:17.993Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
507,BALWIN PHARMACY,17-8103 127 AVE NW,EDMONTON,,53.5838911,-113.4665114,Alberta,2021-04-11T16:03:17.993Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
508,BARRHEAD PEOPLES PHARMACY,B-5120 50 ST,BARRHEAD,,54.1209249,-114.4036982,Alberta,2021-04-11T16:03:17.993Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
509,BASSANO PHARMACY,401 2 AVE,BASSANO,,50.7872476,-112.469278,Alberta,2021-04-11T16:03:17.993Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
510,BEACON PHARMACY,107-1213 4 ST SW,CALGARY,,51.0412253,-114.0721607,Alberta,2021-04-11T16:03:17.994Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
511,BEARSPAW FAMILY PHARMACY,1929 105 ST NW,EDMONTON,,53.4483484,-113.5003323,Alberta,2021-04-11T16:03:17.994Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
512,BEAUMONT CENTRE PHARMACY,5003 50 AVE,BEAUMONT,,53.3520277,-113.4159844,Alberta,2021-04-11T16:03:17.994Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
513,BEAUMONT MEDX DRUGS,108-6202 29 AVE,BEAUMONT,,53.339314,-113.4306911,Alberta,2021-04-11T16:03:17.995Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
514,BEHEALTHY PHARMACY,10120 149 ST NW,EDMONTON,,53.5424218,-113.5786614,Alberta,2021-04-11T16:03:17.995Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
515,BEISEKER PHARMACY,205 6 ST,BEISEKER,,51.3848255,-113.5379317,Alberta,2021-04-11T16:03:17.995Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
516,BENTLEY IDA,5018 50 AVE,BENTLEY,,52.46534,-114.05125,Alberta,2021-04-11T16:03:17.996Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
517,BERWYN PHARMACY LTD,5115 51 ST,BERWYN,,56.1470114,-117.7363766,Alberta,2021-04-11T16:03:17.996Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
518,BETTER LIFE HOME MEDICAL,14250 85 AVE,EDMONTON,,53.5178719,-113.566759,Alberta,2021-04-11T16:03:17.996Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
519,BEVERLY PHARMACY,4243 118 AVE NW,EDMONTON,,53.5700729,-113.4076182,Alberta,2021-04-11T16:03:17.996Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
520,BEVERLY TOWNE PHARMACY,11730 34 ST NW,EDMONTON,,53.570031,-113.395301,Alberta,2021-04-11T16:03:17.997Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
521,BIOSCRIPT PHARMACY,120-3510 29 ST NE,CALGARY,,51.0842162,-113.9913073,Alberta,2021-04-11T16:03:17.997Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
522,BISHOP'S CROSSING PHARMACY & TRAVEL CLINIC,300B-1212 5 ST SE,HIGH RIVER,,50.5715173,-113.8585543,Alberta,2021-04-11T16:03:17.997Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
523,BLACKFALDS PHARMACY,4916 BROADWAY AVE,BLACKFALDS,,52.3788442,-113.7957746,Alberta,2021-04-11T16:03:17.998Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
524,BLUE QUILL PHARMACY,108-2841 109 ST NW,EDMONTON,,53.4597683,-113.5091967,Alberta,2021-04-11T16:03:17.998Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
525,BON ACCORD PHARMACY,4948 50 AVE,BON ACCORD,,53.8363475,-113.4121527,Alberta,2021-04-11T16:03:17.998Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
526,BONAVENTURE PHARMACY,101-12427 BONAVENTURE DR SE,CALGARY,,50.9418506,-114.0629486,Alberta,2021-04-11T16:03:17.999Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
527,BOW ISLAND APPLE DRUGS,502 1 ST W,BOW ISLAND,,49.8702338,-111.3813616,Alberta,2021-04-11T16:03:17.999Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
528,BOWDEN GUARDIAN PHARMACY,BAY 4-2002 20 AVE,BOWDEN,,51.9326029,-114.0368392,Alberta,2021-04-11T16:03:18.000Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
529,BOYLAN PHARMASAVE #315,1-1224 STRACHAN RD SE,MEDICINE HAT,,50.0016566,-110.6673367,Alberta,2021-04-11T16:03:18.000Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
530,BOYLE MCCAULEY PHARMACY & HOME HEALTH CARE,10817 95 ST NW,EDMONTON,,53.5551151,-113.4840292,Alberta,2021-04-11T16:03:18.000Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
531,BOYLE PHARMACY,10608 97 ST NW,EDMONTON,,53.5505246,-113.4891436,Alberta,2021-04-11T16:03:18.001Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
532,BOYLE RX DRUG MART,5118 3 ST,BOYLE,,54.5895001,-112.8087283,Alberta,2021-04-11T16:03:18.001Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
533,BOYLE STREET MEDX DRUGS,10306 95 ST NW,EDMONTON,,53.5471619,-113.4800828,Alberta,2021-04-11T16:03:18.001Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
534,BRAGG CREEK PHARMACY,20 WHITE AVE,BRAGG CREEK,,50.951144,-114.562024,Alberta,2021-04-11T16:03:18.002Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
535,BRENTWOOD PHARMASAVE,101-50 BRENTWOOD BLVD,SHERWOOD PARK,,53.5144504,-113.2947282,Alberta,2021-04-11T16:03:18.002Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
536,BRETON IDA,5031 50 AVE,BRETON,,53.1094425,-114.4731956,Alberta,2021-04-11T16:03:18.003Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
537,BRIDGEDALE PHARMACY,1010 1 AVE NE,CALGARY,,51.0535172,-114.0400462,Alberta,2021-04-11T16:03:18.003Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
538,BRIDLEWOOD PHARMACY,95-2525 BRIDLECREST WAY SW,CALGARY,,50.9012088,-114.1176262,Alberta,2021-04-11T16:03:18.003Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
539,BRINTNELL PHARMACY & TRAVEL CLINIC,3-4303 167 AVE NW,EDMONTON,,53.6284192,-113.4706237,Alberta,2021-04-11T16:03:18.004Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
540,BRITTANIA PHARMACY,809 49 AVE SW,CALGARY,,51.009403,-114.082314,Alberta,2021-04-11T16:03:18.004Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
541,BRUDERHEIM PHARMACY,4901 QUEEN ST,BRUDERHEIM,,53.8002573,-112.9285909,Alberta,2021-04-11T16:03:18.004Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
542,CALGARY CO-OP PHARMACY #10,8220 CENTRE ST NE,CALGARY,,51.125601,-114.0708369,Alberta,2021-04-11T16:03:18.004Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
543,CALGARY CO-OP PHARMACY #13,35 CROWFOOT WAY NW,CALGARY,,51.1238304,-114.2009157,Alberta,2021-04-11T16:03:18.005Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
544,CALGARY CO-OP PHARMACY #14,100-250 SHAWVILLE BLVD SE,CALGARY,,50.903173,-114.0637229,Alberta,2021-04-11T16:03:18.005Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
545,CALGARY CO-OP PHARMACY #19,100-2700 MAIN ST,AIRDRIE,,51.2908601,-114.0128842,Alberta,2021-04-11T16:03:18.005Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
546,CALGARY CO-OP PHARMACY #20,1000-11595 ROCKYVALLEY DR NW,CALGARY,,51.147684,-114.2552146,Alberta,2021-04-11T16:03:18.006Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
547,CALGARY CO-OP PHARMACY #21-WEST SPRINGS,100-917 85 ST SW,CALGARY,,51.0592543,-114.2127332,Alberta,2021-04-11T16:03:18.006Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
548,CALGARY CO-OP PHARMACY #23,410-163 QUARRY PARK BLVD SE,CALGARY,,50.9631244,-114.0089312,Alberta,2021-04-11T16:03:18.007Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
549,CALGARY CO-OP PHARMACY #24,100-1220 1 ST SE,HIGH RIVER,,50.5773238,-113.8683472,Alberta,2021-04-11T16:03:18.007Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
550,CALGARY CO-OP PHARMACY #25,100 EDGEFIELD PL,STRATHMORE,,51.0386134,-113.3753783,Alberta,2021-04-11T16:03:18.007Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
551,CALGARY CO-OP PHARMACY #3,8818 MACLEOD TR SE,CALGARY,,50.9742702,-114.0709515,Alberta,2021-04-11T16:03:18.007Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
552,CALGARY CO-OP PHARMACY #4,4122 BRENTWOOD RD NW,CALGARY,,51.0882744,-114.1308577,Alberta,2021-04-11T16:03:18.008Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
553,CALGARY CO-OP PHARMACY #5,3330 17 AVE SE,CALGARY,,51.0387475,-113.9881349,Alberta,2021-04-11T16:03:18.008Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
554,CALGARY CO-OP PHARMACY #6,4940 RICHMOND RD SW,CALGARY,,51.018998,-114.158914,Alberta,2021-04-11T16:03:18.008Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
555,CALGARY CO-OP PHARMACY #7,5505 SHAGANAPPI TR NW,CALGARY,,51.1025423,-114.1461809,Alberta,2021-04-11T16:03:18.009Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
556,CALGARY CO-OP PHARMACY #8,2580 SOUTHLAND DR SW,CALGARY,,50.9626934,-114.1211008,Alberta,2021-04-11T16:03:18.009Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
557,CALGARY CO-OP PHARMACY #9,2520 52 ST NE,CALGARY,,51.0750351,-113.9567854,Alberta,2021-04-11T16:03:18.009Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
558,CALGARY DRUG MART,E13-10 RICHARD WAY SW,CALGARY,,51.0066071,-114.1309651,Alberta,2021-04-11T16:03:18.010Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
559,CALGARY DRUG MART #02,2-4100 MARLBOROUGH DR NE,CALGARY,,51.0598199,-113.9748233,Alberta,2021-04-11T16:03:18.010Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
560,CALGARY DRUG MART #04,4-5008 WHITEHORN DR NE,CALGARY,,51.0862426,-113.9620333,Alberta,2021-04-11T16:03:18.010Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
561,CAMBRIAN PHARMACY,9-728 NORTHMOUNT DR NW,CALGARY,,51.0822222,-114.0927778,Alberta,2021-04-11T16:03:18.010Z,https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
