,location_code,name,city,province,covid_site,street,date,X,Y,postal,fsa,type
484,43.6390931-79.5621878Other/Independent,One Eva Pharmacy,Etobicoke,Ontario,Yes,1 Eva Rd,2022-08-01,43.6390931,-79.5621878,M9C4Z5,M9C,Other/Independent
485,43.639897-79.4390485Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1473 Queen St W,2024-03-22,43.639897,-79.4390485,M6R1A1,M6R,Shoppers Drug Mart
486,43.6401606-79.422434Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1090 King St W,2024-05-11,43.6401606,-79.422434,M6K0C7,M6K,Shoppers Drug Mart
487,43.640347-79.5381525Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,5230 Dundas St W,2023-07-26,43.640347,-79.5381525,M9B1A8,M9B,Shoppers Drug Mart
488,43.6410825-79.3787196Rexall,Rexall,Toronto,Ontario,Yes,88 Queens Quay W,2023-03-14,43.6410825,-79.3787196,M5J0B8,M5J,Rexall
489,43.6413056-79.5773763Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,666 Burnhamthorpe Rd,2023-07-22,43.6413056,-79.5773763,M9C2Z4,M9C,Shoppers Drug Mart
490,43.6421609-79.3806942Other/Independent,Morelli's Pharmacy,Toronto,Ontario,Yes,15 York St,2022-06-23,43.6421609,-79.3806942,M5J0A3,M5J,Other/Independent
491,43.6431005-79.4058916Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,761 King St W,2024-04-11,43.6431005,-79.4058916,M5V1N4,M5V,Shoppers Drug Mart
492,43.6433558-79.4474712Guardian,Welcome Guardian Drugs (Roncesvalles),Toronto,Ontario,Yes,137 Roncesvalles Ave,2025-01-07,43.6433558,-79.4474712,M6R2L2,M6R,Guardian
493,43.6438493-79.419533Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1033 Queen St W Unit A,2024-03-23,43.6438493,-79.419533,M6J0A6,M6J,Shoppers Drug Mart
494,43.643878-79.5601684Loblaw,Loblaws,Etobicoke,Ontario,Yes,380 The E Mall,2022-04-18,43.643878,-79.5601684,M9B6L5,M9B,Loblaw
495,43.6447705-79.3701389Loblaw,Loblaws,Toronto,Ontario,Yes,10 Lower Jarvis St,2022-04-24,43.6447705,-79.3701389,M5E1Z2,M5E,Loblaw
496,43.6451692-79.7550584Loblaw,Drugstore Pharmacy,Brampton,Ontario,Yes,70 Clementine Dr,2021-09-18,43.6451692,-79.7550584,L6Y0L8,L6Y,Loblaw
497,43.6459076-79.3878224Rexall,Rexall,Toronto,Ontario,Yes,200 Wellington St W Unit 200,2023-03-15,43.6459076,-79.3878224,M5V3C7,M5V,Rexall
498,43.6459171-79.5235467Other/Independent,Islington Medical Pharmacy,Toronto,Ontario,Yes,1243 Islington Ave,2022-01-19,43.6459171,-79.5235467,M8X1Y9,M8X,Other/Independent
499,43.6462412-79.3926619Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,388 King St W,2024-05-09,43.6462412,-79.3926619,M5V1K2,M5V,Shoppers Drug Mart
500,43.6465177-79.3800808Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,200 Bay St,2024-04-05,43.6465177,-79.3800808,M5J2J3,M5J,Shoppers Drug Mart
501,43.6469771-79.379275Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,181 Bay St,2024-03-29,43.6469771,-79.379275,M5J2T3,M5J,Shoppers Drug Mart
502,43.6473554-79.4016963Loblaw,Loblaw Pharmacy,Toronto,Ontario,Yes,585 Queen St W,2022-04-12,43.6473554,-79.4016963,M5V2B7,M5V,Loblaw
503,43.6476696-79.3810141Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,66 Wellington St W Unit 10,2024-04-30,43.6476696,-79.3810141,M5K1A1,M5K,Shoppers Drug Mart
504,43.6477305-79.5110433Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,3010 Bloor St W,2023-07-27,43.6477305,-79.5110433,M8X1C2,M8X,Shoppers Drug Mart
505,43.647818-79.4023038Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,524 Queen St W,2024-04-01,43.647818,-79.4023038,M5V2B5,M5V,Shoppers Drug Mart
506,43.6481342-79.3794903Rexall,Rexall,Toronto,Ontario,Yes,199 Bay St Unit C186,2023-03-06,43.6481342,-79.3794903,M5L1E7,M5L,Rexall
507,43.6482103-79.3738649Rexall,Rexall,Toronto,Ontario,Yes,63 Front St E,2023-03-04,43.6482103,-79.3738649,M5E1B3,M5E,Rexall
508,43.648507-79.5072291Other/Independent,Canadian Compounding Pharmacy,Toronto,Ontario,Yes,2920 Bloor St W,2021-06-14,43.648507,-79.5072291,M8X1B6,M8X,Other/Independent
509,43.648566-79.381807Rexall,Rexall,Toronto,Ontario,Yes,1 First Canadian Place Unit CN1038,2023-03-20,43.648566,-79.381807,M5X1C8,M5X,Rexall
510,43.6486711-79.8983397Pharmasave,Medtrust Pharmacy Pharmasave,Georgetown,Ontario,Yes,280 Guelph St Unit 23,2022-05-27,43.6486711,-79.8983397,L7G4B1,L7G,Pharmasave
511,43.6488391-79.8969617Walmart,Wal-Mart Pharmacy,Georgetown,Ontario,Yes,300 Guelph St,2024-10-16,43.6488391,-79.8969617,L7G4B1,L7G,Walmart
512,43.649001-79.3776402Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,69 Yonge St,2024-04-16,43.649001,-79.3776402,M5E1K3,M5E,Shoppers Drug Mart
513,43.6492247-79.9266377Other/Independent,Georgetown Pharmacy,Georgetown,Ontario,Yes,118 Mill St Unit 101,2021-12-04,43.6492247,-79.9266377,L7G2C5,L7G,Other/Independent
514,43.6494535-79.5285095Rexall,Rexall,Etobicoke,Ontario,Yes,4890 Dundas St W,2022-12-03,43.6494535,-79.5285095,M9A1B5,M9A,Rexall
515,43.649696-79.4403251Other/Independent,Nofrills,Toronto,Ontario,Yes,222 Lansdowne Ave,2022-07-15,43.649696,-79.4403251,M6K3C6,M6K,Other/Independent
516,43.6497566-79.3830492Rexall,Rexall,Toronto,Ontario,Yes,120 Adelaide St W Unit R28,2023-03-16,43.6497566,-79.3830492,M5H1T1,M5H,Rexall
517,43.6498673-79.3918351Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,260 Queen St W,2024-03-27,43.6498673,-79.3918351,M5V1Z8,M5V,Shoppers Drug Mart
518,43.6500601-79.8935877Shoppers Drug Mart,Shoppers Drug Mart,Georgetown,Ontario,Yes,265 Guelph St,2023-08-03,43.6500601,-79.8935877,L7G4B3,L7G,Shoppers Drug Mart
519,43.6500931-79.7611036Shoppers Drug Mart,Shoppers Drug Mart,Brampton,Ontario,Yes,520 Charolais Blvd,2023-06-07,43.6500931,-79.7611036,L6Y0R5,L6Y,Shoppers Drug Mart
520,43.6501473-79.9267878Other/Independent,Young's Pharmacy And Homecare,Georgetown,Ontario,Yes,47 Main St S,2025-02-08,43.6501473,-79.9267878,L7G3G2,L7G,Other/Independent
521,43.6503406-79.3805207Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,333 Bay St,2024-03-25,43.6503406,-79.3805207,M5H2R2,M5H,Shoppers Drug Mart
522,43.6505493-79.3870518Rexall,Rexall,Toronto,Ontario,Yes,250 University Ave Unit 120,2023-03-13,43.6505493,-79.3870518,M5H3E5,M5H,Rexall
523,43.6506064-79.4764527Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,2223 Bloor St W,2024-05-03,43.6506064,-79.4764527,M6S1N7,M6S,Shoppers Drug Mart
524,43.6507187-79.372168Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,18 Jarvis St,2024-03-24,43.6507187,-79.372168,M5E1N1,M5E,Shoppers Drug Mart
525,43.6510068-79.4757716Other/Independent,Healing Source Pharmacy,Toronto,Ontario,Yes,2209 Bloor St W,2021-12-24,43.6510068,-79.4757716,M6S1N5,M6S,Other/Independent
526,43.6510185-79.7584448Other/Independent,Dukh Bhanjan Pharmacy,Brampton,Ontario,Yes,475 Charolais Blvd Unit B5,2021-10-09,43.6510185,-79.7584448,L6Y0M2,L6Y,Other/Independent
527,43.6514188-79.3659472Other/Independent,Nofrills,Toronto,Ontario,Yes,200 Front St E,2022-07-17,43.6514188,-79.3659472,M5A4T9,M5A,Other/Independent
528,43.6514813-79.9063946Loblaw,Loblaw Pharmacy,Georgetown,Ontario,Yes,171 Guelph St,2022-03-07,43.6514813,-79.9063946,L7G4A1,L7G,Loblaw
529,43.6521306-79.4708218Other/Independent,Mortar + Pestle Compounding Pharmacy,Toronto,Ontario,Yes,1997 Bloor St W,2022-06-24,43.6521306,-79.4708218,M6S1M4,M6S,Other/Independent
530,43.6532479-79.3978375Rexall,Rexall,Toronto,Ontario,Yes,285 Spadina Ave,2023-02-28,43.6532479,-79.3978375,M5T2E6,M5T,Rexall
531,43.6533747-79.4667907Other/Independent,High Park Pharmacy,Toronto,Ontario,Yes,1938 Bloor St W,2022-01-04,43.6533747,-79.4667907,M6P3K8,M6P,Other/Independent
532,43.654263-79.4189143Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,725 College St,2024-04-12,43.654263,-79.4189143,M6G1C5,M6G,Shoppers Drug Mart
533,43.6547754-79.7439307Rexall,Rexall,Brampton,Ontario,Yes,545 Steeles Ave W Unit A01,2022-11-22,43.6547754,-79.7439307,L6Y4E7,L6Y,Rexall
534,43.6556207-79.4498001Loblaw,Loblaws,Toronto,Ontario,Yes,2280 Dundas St W,2022-04-26,43.6556207,-79.4498001,M6R1X4,M6R,Loblaw
535,43.6556497-79.380301Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,279 Yonge St,2024-05-08,43.6556497,-79.380301,M5B1N8,M5B,Shoppers Drug Mart
536,43.6559004-79.5658755Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,600 The E Mall Unit 1,2023-07-24,43.6559004,-79.5658755,M9B4S1,M9B,Shoppers Drug Mart
537,43.6562198-79.3832909Rexall,Rexall,Toronto,Ontario,Yes,595 Bay St,2023-03-08,43.6562198,-79.3832909,M5G2C2,M5G,Rexall
538,43.6565539-79.3761617Metro,Metro Drugs,Toronto,Ontario,Yes,129 Dundas St E,2022-05-29,43.6565539,-79.3761617,M5B2N6,M5B,Metro
539,43.6575156-79.3901743Rexall,Rexall,Toronto,Ontario,Yes,600 University Ave,2023-03-10,43.6575156,-79.3901743,M5G1X5,M5G,Rexall
540,43.6577255-79.400333Rexall,Rexall,Toronto,Ontario,Yes,474 Spadina Ave,2023-03-07,43.6577255,-79.400333,M5T2G8,M5T,Rexall
541,43.6582347-79.3287763Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1015 Lakeshore Blvd E,2024-04-24,43.6582347,-79.3287763,M4M1B4,M4M,Shoppers Drug Mart
542,43.6582621-79.374726Other/Independent,Jarvis St. Apothecary,Toronto,Ontario,Yes,275 Jarvis St,2022-01-24,43.6582621,-79.374726,M5B2C2,M5B,Other/Independent
543,43.658418-79.8169362Other/Independent,Credit Ridge Remedy’s Rx Pharmacy,Brampton,Ontario,Yes,9525 Mississauga Rd Unit 7,2021-08-17,43.658418,-79.8169362,L6X0Z8,L6X,Other/Independent
544,43.6587064-79.4880308Other/Independent,Lingeman I.D.A. Pharmacy,Toronto,Ontario,Yes,411 Jane St,2022-02-22,43.6587064,-79.4880308,M6S3Z6,M6S,Other/Independent
545,43.6587437-79.7498416Other/Independent,Charlolais Pharmacy,Brampton,Ontario,Yes,305 Charolais Blvd,2021-06-28,43.6587437,-79.7498416,L6Y2R2,L6Y,Other/Independent
546,43.6592201-79.4530285Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,2440 Dundas St W,2024-04-09,43.6592201,-79.4530285,M6P1W9,M6P,Shoppers Drug Mart
547,43.6604859-79.3844559Rexall,Rexall,Toronto,Ontario,Yes,777 Bay St Unit C 216,2023-03-19,43.6604859,-79.3844559,M5G2C8,M5G,Rexall
548,43.6608701-79.3284242Loblaw,Loblaws,Toronto,Ontario,Yes,17 Leslie St,2022-04-29,43.6608701,-79.3284242,M4M3H9,M4M,Loblaw
549,43.6612056-79.3406589Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,970 Queen St E,2024-05-07,43.6612056,-79.3406589,M4M1J8,M4M,Shoppers Drug Mart
550,43.6615135-79.5197696Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,270 The Kingsway,2023-07-23,43.6615135,-79.5197696,M9A3T7,M9A,Shoppers Drug Mart
551,43.6616319-79.428763Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,958 Bloor St W,2024-04-21,43.6616319,-79.428763,M6H1L6,M6H,Shoppers Drug Mart
552,43.6618227-79.3830287Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,465 Yonge St,2024-03-28,43.6618227,-79.3830287,M4Y1X4,M4Y,Shoppers Drug Mart
553,43.6621911-79.3802435Loblaw,Loblaws,Toronto,Ontario,Yes,60 Carlton St,2022-04-28,43.6621911,-79.3802435,M5B1L1,M5B,Loblaw
554,43.6630098-79.3745838Other/Independent,Greendale Drugs,Toronto,Ontario,Yes,152 Carlton St,2021-12-19,43.6630098,-79.3745838,M5A2K1,M5A,Other/Independent
555,43.6641764-79.7338533Loblaw,Loblaw Pharmacy,Brampton,Ontario,Yes,85 Steeles Ave W,2022-03-02,43.6641764,-79.7338533,L6Y0K3,L6Y,Loblaw
556,43.6646663-79.4141443Other/Independent,Green Pharmacy,Toronto,Ontario,Yes,620A Bloor St W,2021-12-17,43.6646663,-79.4141443,M6G1K7,M6G,Other/Independent
557,43.6650475-79.387829Other/Independent,Sanomed Pharmacy & Compounding Centre,Toronto,Ontario,Yes,1000 Bay St,2023-05-02,43.6650475,-79.387829,M5S3A8,M5S,Other/Independent
558,43.6652578-79.473926Other/Independent,Junction Chemist Pharmacy,Toronto,Ontario,Yes,17 St Johns Rd,2022-01-26,43.6652578,-79.473926,M6P1T7,M6P,Other/Independent
559,43.6653729-79.3811801Rexall,Rexall,Toronto,Ontario,Yes,63 Wellesley St E,2023-03-12,43.6653729,-79.3811801,M4Y1G7,M4Y,Rexall
560,43.6653855-79.4034771Pharmasave,Pharmasave - Spadina's Neighbourhood Pharmacy,Toronto,Ontario,Yes,720 Spadina Ave Unit 100,2022-09-11,43.6653855,-79.4034771,M5S2T9,M5S,Pharmasave
561,43.6654493-79.4957853Loblaw,Loblaws,Etobicoke,Ontario,Yes,3671 Dundas St W,2022-04-19,43.6654493,-79.4957853,M6S2T3,M6S,Loblaw
562,43.6656136-79.4675601Other/Independent,Dundas West Village Pharmacy,Toronto,Ontario,Yes,2940 Dundas St W,2021-10-12,43.6656136,-79.4675601,M6P1Y8,M6P,Other/Independent
563,43.6656651-79.4699271Other/Independent,Junction Pharmacy,Toronto,Ontario,Yes,3016 Dundas St W,2022-01-27,43.6656651,-79.4699271,M6P1Z3,M6P,Other/Independent
564,43.6657664-79.4071296Rexall,Rexall,Toronto,Ontario,Yes,481 Bloor St W,2023-02-26,43.6657664,-79.4071296,M5S1Y2,M5S,Rexall
565,43.6659871-79.7798059Shoppers Drug Mart,Shoppers Drug Mart,Brampton,Ontario,Yes,8965 Chinguacousy Rd,2023-06-14,43.6659871,-79.7798059,L6Y0J2,L6Y,Shoppers Drug Mart
566,43.6661388-79.3683352Rexall,Rexall,Toronto,Ontario,Yes,539 Parliament St,2023-03-09,43.6661388,-79.3683352,M4X1P7,M4X,Rexall
567,43.6661412-79.7375339Rexall,Rexall,Brampton,Ontario,Yes,499 Main St S,2022-11-20,43.6661412,-79.7375339,L6Y1N7,L6Y,Rexall
568,43.6661678-79.4867346Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,3446 Dundas St W,2024-05-14,43.6661678,-79.4867346,M6S2S1,M6S,Shoppers Drug Mart
569,43.6664699-79.4512356Other/Independent,Symington Pharmacy,Toronto,Ontario,Yes,333 Symington Ave,2024-08-21,43.6664699,-79.4512356,M6P3X1,M6P,Other/Independent
570,43.6665441-79.4050565Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,360A Bloor St W,2024-05-12,43.6665441,-79.4050565,M5S1X1,M5S,Shoppers Drug Mart
571,43.6667712-79.4473799Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1400 Dupont St,2024-05-13,43.6667712,-79.4473799,M6H2B2,M6H,Shoppers Drug Mart
572,43.6667732-79.7790614Sobeys,Sobeys Pharmacy,Brampton,Ontario,Yes,8975 Chinguacousy Rd,2024-07-12,43.6667732,-79.7790614,L6Y0J2,L6Y,Sobeys
573,43.6672314-79.3812547Other/Independent,Well+Good Pharmacy,Toronto,Ontario,Yes,557 Church St,2025-01-09,43.6672314,-79.3812547,M4Y2E2,M4Y,Other/Independent
574,43.6675144-79.4420692Rexall,Rexall,Toronto,Ontario,Yes,1245 Dupont St,2023-03-18,43.6675144,-79.4420692,M6H2A6,M6H,Rexall
575,43.6675767-79.4002614Other/Independent,Snowden Pharmacy,Toronto,Ontario,Yes,264 Bloor St W,2024-07-07,43.6675767,-79.4002614,M5S1V8,M5S,Other/Independent
576,43.6680541-79.4845815Walmart,Wal-Mart Pharmacy,Toronto,Ontario,Yes,2525 St Clair Ave W,2024-12-16,43.6680541,-79.4845815,M6N4Z5,M6N,Walmart
577,43.6683598-79.3967611Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,236 Bloor St W,2024-04-20,43.6683598,-79.3967611,M5S1T8,M5S,Shoppers Drug Mart
578,43.6685011-79.3380405Other/Independent,Total Health Pharmacy,Toronto,Ontario,Yes,997 Gerrard St E,2024-09-13,43.6685011,-79.3380405,M4M1Z4,M4M,Other/Independent
579,43.6686901-79.3372617Other/Independent,Vina Pharmacy,Toronto,Ontario,Yes,1025 Gerrard St E,2024-10-01,43.6686901,-79.3372617,M4M1Z6,M4M,Other/Independent
580,43.6688158-79.3419791Other/Independent,Nofrills,Toronto,Ontario,Yes,449 Carlaw Ave,2022-07-16,43.6688158,-79.3419791,M4K3H9,M4K,Other/Independent
581,43.6695158-79.3014836Other/Independent,Beaches Pharmacy,Toronto,Ontario,Yes,1967 Queen St E,2021-05-13,43.6695158,-79.3014836,M4L1H9,M4L,Other/Independent
582,43.6695878-79.3886243Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,55 Bloor St W,2024-03-30,43.6695878,-79.3886243,M4W1A5,M4W,Shoppers Drug Mart
583,43.6701586-79.3756379Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,565 Sherbourne St Unit 40,2024-04-17,43.6701586,-79.3756379,M4X1W7,M4X,Shoppers Drug Mart
584,43.6701805-79.3002078Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,2000 Queen St E,2024-04-25,43.6701805,-79.3002078,M4L1J2,M4L,Shoppers Drug Mart
585,43.6709974-79.3849884Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,20 Bloor St E,2024-04-18,43.6709974,-79.3849884,M4W3G7,M4W,Shoppers Drug Mart
586,43.6717349-79.4676787Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,620 Keele St,2024-04-22,43.6717349,-79.4676787,M6N3E2,M6N,Shoppers Drug Mart
587,43.6719078-79.3948697Rexall,Rexall,Toronto,Ontario,Yes,87 Ave Rd,2023-03-03,43.6719078,-79.3948697,M5R3R9,M5R,Rexall
588,43.6719243-79.3782579Rexall,Rexall,Toronto,Ontario,Yes,345 Bloor St Unit 3,2023-02-27,43.6719243,-79.3782579,M4W1H7,M4W,Rexall
589,43.6748733-79.8060052Other/Independent,James Potter Road Pharmacy,Brampton,Ontario,Yes,9715 James Potter Rd Unit 101,2022-01-23,43.6748733,-79.8060052,L6X3B9,L6X,Other/Independent
590,43.6749503-79.4080207Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,292 Dupont St,2024-04-23,43.6749503,-79.4080207,M5R1V9,M5R,Shoppers Drug Mart
591,43.6761211-79.7720576Rexall,Rexall,Brampton,Ontario,Yes,398 Queen St W,2022-11-17,43.6761211,-79.7720576,L6X1B3,L6X,Rexall
592,43.6767537-79.3553553Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,235 Danforth Ave Unit 101,2024-03-26,43.6767537,-79.3553553,M4K1N2,M4K,Shoppers Drug Mart
593,43.6768251-79.3570281Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,180 Danforth Ave,2024-04-29,43.6768251,-79.3570281,M4K1N1,M4K,Shoppers Drug Mart
594,43.6770696-79.3553891Other/Independent,City Pharmacy Remedy's Rx,Toronto,Ontario,Yes,238 Danforth Ave,2021-06-29,43.6770696,-79.3553891,M4K1N4,M4K,Other/Independent
595,43.6776412-79.3894544Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1027 Yonge St,2024-05-15,43.6776412,-79.3894544,M4W2K9,M4W,Shoppers Drug Mart
596,43.6782516-79.7476109Shoppers Drug Mart,Shoppers Drug Mart,Brampton,Ontario,Yes,160 Main St S,2023-06-22,43.6782516,-79.7476109,L6W2E1,L6W,Shoppers Drug Mart
597,43.6791604-79.3422515Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,755 Danforth Ave,2024-04-28,43.6791604,-79.3422515,M4J1L2,M4J,Shoppers Drug Mart
598,43.679583-79.5466Rexall,Rexall,Weston,Ontario,Yes,250 Wincott Dr,2023-03-29,43.679583,-79.5466,M9R2R5,M9R,Rexall
599,43.6805978-79.288133Pharmasave,Lawlor Pharmasave,Toronto,Ontario,Yes,944 Kingston Rd,2022-02-19,43.6805978,-79.288133,M4E1S7,M4E,Pharmasave
600,43.680721-79.3576452Other/Independent,Pharmacare Drug Mart,Toronto,Ontario,Yes,891 Broadview Ave,2022-08-28,43.680721,-79.3576452,M4K2P9,M4K,Other/Independent
601,43.6827442-79.4191262Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,523 St Clair Ave W,2024-05-02,43.6827442,-79.4191262,M6C1A1,M6C,Shoppers Drug Mart
602,43.6830383-79.5658755Shoppers Drug Mart,Shoppers Drug Mart,Etobicoke,Ontario,Yes,415 The Wway,2023-07-21,43.6830383,-79.5658755,M9R1H5,M9R,Shoppers Drug Mart
603,43.6834157-79.7122661Costco,Costco Pharmacy,Brampton,Ontario,Yes,100 Biscayne Crescent,2021-07-13,43.6834157,-79.7122661,L6W4S1,L6W,Costco
604,43.683628-80.4303485Other/Independent,Elora Apothecary,Elora,Ontario,Yes,115 Geddes St Unit B,2021-10-18,43.683628,-80.4303485,N0B1S0,N0B,Other/Independent
605,43.6836958-79.8154916Loblaw,Drug Store Pharmacy,Brampton,Ontario,Yes,35 Worthington Ave,2021-09-05,43.6836958,-79.8154916,L7A2Y7,L7A,Loblaw
606,43.683901-79.3221898Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1630 Danforth Ave,2024-05-16,43.683901,-79.3221898,M4C1H6,M4C,Shoppers Drug Mart
607,43.6841477-79.4153394Loblaw,Loblaws,Toronto,Ontario,Yes,396 St Clair Ave W,2022-04-23,43.6841477,-79.4153394,M5P3N3,M5P,Loblaw
608,43.685583-79.5240103Other/Independent,La Rose Pharmacy,Weston,Ontario,Yes,140 La Rose Ave,2022-02-13,43.685583,-79.5240103,M9P1B2,M9P,Other/Independent
609,43.686662-79.4839226Loblaw,Drug Store Pharmacy,Toronto,Ontario,Yes,25 Photography Dr,2021-09-12,43.686662,-79.4839226,M6M0A1,M6M,Loblaw
610,43.6878079-79.2848414Other/Independent,FreshCo Pharmacy Gerrard & Victoria,Scarborough,Ontario,Yes,2490 Gerrard St E,2021-11-26,43.6878079,-79.2848414,M1N1W8,M1N,Other/Independent
611,43.6882324-79.3035346Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,2494 Danforth Ave,2024-04-02,43.6882324,-79.3035346,M4C1K9,M4C,Shoppers Drug Mart
612,43.6884661-79.3938Rexall,Rexall,Toronto,Ontario,Yes,2 St Clair Ave E Unit C001,2023-03-11,43.6884661,-79.3938,M4T2T5,M4T,Rexall
613,43.6884774-79.3907408Other/Independent,Ava Pharmacy,Toronto,Ontario,Yes,81 St Clair Ave E Unit 220,2021-05-03,43.6884774,-79.3907408,M4T1M7,M4T,Other/Independent
614,43.6885028-79.2882397Loblaw,Loblaws,Toronto,Ontario,Yes,50 Musgrave St,2022-04-30,43.6885028,-79.2882397,M4E3W2,M4E,Loblaw
615,43.6890937-79.4957704Other/Independent,Weston Jane Pharmacy,Toronto,Ontario,Yes,1292 Won Rd,2025-01-25,43.6890937,-79.4957704,M6M4R3,M6M,Other/Independent
616,43.6893843-79.3941999Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1507 Yonge St,2024-04-26,43.6893843,-79.3941999,M4T1Z2,M4T,Shoppers Drug Mart
617,43.6896746-79.2906481Metro,Metro Pharmacy,Toronto,Ontario,Yes,3003 Danforth Ave,2022-06-15,43.6896746,-79.2906481,M4C1M9,M4C,Metro
618,43.6898713-79.3248582Pharmasave,Pharmasave Toronto East,Toronto,Ontario,Yes,825 Coxwell Ave Unit C114,2022-09-27,43.6898713,-79.3248582,M4C3E7,M4C,Pharmasave
619,43.6900078-79.326603Pharmasave,East York Pharmasave,Toronto,Ontario,Yes,840 Coxwell Ave Unit 102,2021-10-16,43.6900078,-79.326603,M4C5T2,M4C,Pharmasave
620,43.6900672-79.81501Other/Independent,Midha Pharmacy Inc,Brampton,Ontario,Yes,15 Fandor Way Unit 1A,2022-06-17,43.6900672,-79.81501,L7A4S2,L7A,Other/Independent
621,43.6901834-79.2934675Other/Independent,Care and Health Pharmacy,Toronto,Ontario,Yes,2928 Danforth Ave,2021-06-16,43.6901834,-79.2934675,M4C1M1,M4C,Other/Independent
622,43.6908356-79.4729896Other/Independent,The Medicine Shoppe Pharmacy,Toronto,Ontario,Yes,2600 Eglinton Ave W,2024-09-03,43.6908356,-79.4729896,M6M1T5,M6M,Other/Independent
623,43.6926252-79.4627417Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,2343 Eglinton Ave W,2024-04-04,43.6926252,-79.4627417,M6E2L6,M6E,Shoppers Drug Mart
624,43.6933118-79.4623036Other/Independent,New Caledonia Pharmacy,Toronto,Ontario,Yes,600 Caledonia Rd,2022-07-01,43.6933118,-79.4623036,M6E4V5,M6E,Other/Independent
625,43.6945685-79.7491965Shoppers Drug Mart,Shoppers Drug Mart,Brampton,Ontario,Yes,1 Kennedy Rd S,2023-06-17,43.6945685,-79.7491965,L6W3C9,L6W,Shoppers Drug Mart
626,43.6950221-79.771375Shoppers Drug Mart,Shoppers Drug Mart,Brampton,Ontario,Yes,366 Main St N,2023-06-19,43.6950221,-79.771375,L6V1P8,L6V,Shoppers Drug Mart
627,43.6958261-79.4509313Shoppers Drug Mart,Shoppers Drug Mart,Toronto,Ontario,Yes,1840 Eglinton Ave W,2024-04-03,43.6958261,-79.4509313,M6E2J4,M6E,Shoppers Drug Mart
628,43.6960021-79.4478439Other/Independent,Northcliffe Pharmacy,Toronto,Ontario,Yes,1751 Eglinton Ave W,2022-07-28,43.6960021,-79.4478439,M6E2H7,M6E,Other/Independent
